device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.246,25.267,0.009,395.292,17.716,0.837
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,373.835,25.182,0.009,395.04,17.454,0.854
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.514,25.514,0.009,395.181,17.76,0.862
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.488,25.226,0.009,395.018,17.688,0.855
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.893,25.182,0.008,394.467,17.876,0.85
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.41,25.199,0.009,395.121,17.643,0.856
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.45,25.193,0.009,394.979,17.783,0.868
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.73,25.437,0.009,395.006,17.444,0.859
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.097,25.277,0.009,394.68,18.077,0.874
GTX 780,MatrixMultiplication,TWO_D,3072,3072,3072,1,1,1,36,374.604,25.124,0.009,394.869,17.917,1.05
