device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6509.13,327.895,0.009,0.185,0.007,2.567
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6518.87,327.967,0.009,0.185,0.008,2.563
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6521.6,328.113,0.01,0.185,0.008,2.518
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6524.8,329.031,0.009,0.188,0.008,2.585
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6519.82,327.918,0.01,0.184,0.009,2.564
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6518.95,327.945,0.01,0.186,0.008,2.579
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6518.29,328.038,0.01,0.187,0.008,2.58
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6542.32,328.191,0.009,0.187,0.008,2.553
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6532.16,327.887,0.009,0.187,0.008,2.53
GTX 780,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6545.99,329.082,0.01,0.188,0.009,2.465
