device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1751.88,111.713,0.009,11.729,16.124,1.559
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1753.04,111.467,0.008,11.745,16.128,1.229
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1753.1,111.935,0.009,11.738,16.272,1.243
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1784.36,111.897,0.009,11.733,16.196,1.376
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1752.81,111.831,0.009,11.741,16.172,1.29
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1752.59,112.087,0.009,11.745,16.152,1.299
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1751.02,111.833,0.009,11.739,16.588,1.259
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1750.04,111.631,0.009,11.736,16.388,1.265
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1751.7,111.953,0.009,11.734,16.386,1.295
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1750.61,111.537,0.009,11.735,16.486,1.248
