device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4355.08,219.844,0.009,0.142,0.008,1.855
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4364.04,219.645,0.009,0.14,0.008,1.833
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4364.55,220.944,0.009,0.141,0.009,1.848
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4363.98,219.838,0.01,0.142,0.008,1.812
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4374.82,219.534,0.009,0.143,0.008,1.881
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4362.8,219.797,0.009,0.143,0.009,1.871
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4363.06,219.575,0.009,0.14,0.009,1.834
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4362.81,219.975,0.009,0.143,0.008,1.804
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4362.64,219.84,0.01,0.141,0.008,1.823
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4365.9,219.705,0.01,0.143,0.009,1.81
