device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6088.26,306.439,0.01,0.179,0.009,2.303
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6088.46,306.591,0.009,0.179,0.008,2.415
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6090.63,306.52,0.009,0.178,0.008,2.429
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6088.93,306.332,0.009,0.178,0.009,2.432
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6087.59,306.732,0.01,0.177,0.009,2.481
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6088.47,307.349,0.01,0.177,0.009,2.373
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6088.85,306.823,0.01,0.179,0.008,2.349
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6088.79,306.54,0.009,0.176,0.008,2.432
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6089.28,306.352,0.01,0.178,0.009,2.447
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6103.2,307.542,0.01,0.181,0.008,2.349
