device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,1,1,1,36,197.836,28.271,0.004,18.517,12.954,8.926
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,2,1,1,36,192.739,12.89,0.002,13.693,6.404,0.423
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,4,1,1,36,189.195,12.931,0.003,9.805,3.991,0.24
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,8,1,1,36,188.248,12.834,0.002,9.024,3.51,0.359
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,16,1,1,36,190.737,13.05,0.002,8.901,0.87,0.187
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,32,1,1,36,189.07,12.882,0.003,8.814,0.473,0.108
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,64,1,1,36,194.127,12.879,0.003,8.478,0.237,0.105
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,128,1,1,36,189.657,12.88,0.003,8.938,0.163,0.102
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,256,1,1,36,189.221,12.893,0.003,8.705,0.102,0.098
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,1,1,1,36,193.902,33.878,0.018,14.277,13.146,14.799
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,2,1,1,36,189.812,12.726,0.018,13.069,10.216,0.912
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.623,12.691,0.018,10.69,6.813,0.664
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.209,12.691,0.004,9.429,3.599,1.003
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,16,1,1,36,189.463,12.669,0.018,8.792,0.963,0.698
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,32,1,1,36,186.926,12.641,0.004,8.566,0.471,0.415
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,64,1,1,36,186.974,12.693,0.018,8.41,0.235,0.426
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,128,1,1,36,187.61,12.687,0.018,8.812,0.205,0.689
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.163,12.794,0.018,8.916,0.086,0.385
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,1,1,1,36,193.334,23.909,0.003,16.778,15.605,0.952
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,2,1,1,36,189.296,23.951,0.002,12.166,8.5,0.584
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.251,24.051,0.003,9.754,4.595,0.426
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.654,25.382,0.003,9.259,2.922,0.611
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,16,1,1,36,188.011,25.383,0.003,8.899,0.834,0.277
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,32,1,1,36,189.058,25.365,0.004,8.901,0.53,0.36
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,64,1,1,36,189.359,25.338,0.003,8.478,0.238,0.332
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,128,1,1,36,186.611,25.372,0.004,8.433,0.157,0.271
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,256,1,1,36,186.054,25.346,0.004,8.28,0.1,0.302
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,1,1,1,36,198.609,12.771,0.019,22.117,14.857,1.385
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,2,1,1,36,192.474,13.04,0.022,14.047,10.204,0.564
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,4,1,1,36,191.181,13.028,0.019,10.915,5.531,0.351
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,8,1,1,36,190.152,13.09,0.018,9.999,2.432,0.348
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,16,1,1,36,190.009,13.044,0.004,8.843,1.913,0.284
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,32,1,1,36,192.834,13.058,0.023,8.55,0.543,0.161
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,64,1,1,36,191.025,12.976,0.004,9.022,0.236,0.096
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,128,1,1,36,193.757,12.992,0.019,8.924,0.141,0.086
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,256,1,1,36,190.988,13.056,0.018,8.765,0.09,0.083
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,1,1,1,36,189.298,24.008,0.003,19.238,14.908,1.654
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,2,1,1,36,187.954,23.955,0.004,13.926,7.708,0.548
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.434,23.997,0.003,10.258,4.649,0.441
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,8,1,1,36,185.932,23.908,0.004,9.244,2.946,0.615
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,16,1,1,36,190.34,25.425,0.003,9.335,1.238,0.247
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,32,1,1,36,185.251,25.404,0.003,8.646,0.703,0.473
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,64,1,1,36,190.904,25.458,0.003,8.569,0.485,0.346
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,128,1,1,36,186.735,25.385,0.003,8.886,0.147,0.347
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,256,1,1,36,185.952,25.407,0.004,8.394,0.101,0.254
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,1,1,1,36,193.235,25.402,0.004,19.499,17.325,1.101
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,2,1,1,36,187.896,25.386,0.003,13.869,7.653,0.404
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,4,1,1,36,185.886,25.374,0.003,10.571,4.751,0.269
AMD Firepro W9100,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.084,25.345,0.003,9.558,3.856,0.375
