device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,1,1,11.9973,261.738,0.088,0.003,1042.9,0.005,4.447
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,2,1,11.9973,266.759,0.087,0.002,600.541,0.005,4.4
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,4,1,11.9973,266.872,0.089,0.002,375.564,0.005,4.376
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,8,1,11.9973,267.389,0.088,0.002,254.974,0.009,5.339
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,16,1,11.9973,268.097,0.084,0.002,195.27,0.005,6.713
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,32,1,11.9973,267.509,0.09,0.002,156.287,0.009,5.3
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,64,1,11.9973,267.524,0.088,0.002,141.087,0.006,8.153
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,128,1,11.9973,267.943,0.091,0.002,132.511,0.005,7.88
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,256,1,11.9973,268.854,0.089,0.002,133.824,0.008,6.87
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,1,1,11.9973,270.144,0.088,0.003,605.158,0.006,4.329
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,2,1,11.9973,267.228,0.091,0.002,376.348,0.006,4.37
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,4,1,11.9973,267.26,0.088,0.002,254.877,0.006,5.429
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,8,1,11.9973,267.582,0.085,0.003,194.108,0.009,6.737
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,16,1,11.9973,267.325,0.086,0.002,155.817,0.01,6.66
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,32,1,11.9973,267.892,0.086,0.003,141.378,0.006,7.645
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,64,1,11.9973,268.41,0.089,0.003,133.258,0.005,6.754
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,2,128,1,11.9973,269.653,0.091,0.002,133.217,0.004,7.673
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,4,1,1,11.9973,268.586,0.088,0.003,374.034,0.006,4.079
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,4,2,1,11.9973,267.281,0.087,0.002,256.42,0.005,8.088
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,4,4,1,11.9973,269.474,0.091,0.003,188.906,0.006,6.675
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,4,8,1,11.9973,268.678,0.09,0.002,156.018,0.006,6.772
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,4,16,1,11.9973,270.06,0.086,0.003,137.233,0.009,7.834
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,4,32,1,11.9973,268.418,0.086,0.003,133.114,0.004,4.768
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,4,64,1,11.9973,270.803,0.089,0.002,144.484,0.005,6.79
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,8,1,1,11.9973,269.252,0.09,0.003,252.638,0.029,5.514
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,8,2,1,11.9973,273.682,0.09,0.003,193.55,0.009,7.868
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,8,4,1,11.9973,267.711,0.087,0.002,148.941,0.006,6.569
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,8,8,1,11.9973,268.179,0.085,0.003,139.822,0.01,7.278
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,8,16,1,11.9973,268.196,0.09,0.002,133.59,0.01,7.701
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,8,32,1,11.9973,268.918,0.089,0.003,133.188,0.005,7.733
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,16,1,1,11.9973,268.723,0.087,0.003,189.233,0.007,6.8
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,16,2,1,11.9973,267.668,0.09,0.002,154.898,0.009,6.802
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,16,4,1,11.9973,267.89,0.087,0.002,140.456,0.006,7.716
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,16,8,1,11.9973,268.316,0.092,0.003,133.641,0.005,7.806
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,16,16,1,11.9973,269.604,0.086,0.003,139.287,0.005,5.659
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,32,1,1,11.9973,267.758,0.087,0.003,160.337,0.009,7.669
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,32,2,1,11.9973,267.586,0.086,0.003,134.171,0.006,7.706
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,32,4,1,11.9973,267.65,0.088,0.003,134.33,0.005,8.077
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,32,8,1,11.9973,267.553,0.089,0.003,133.561,0.006,7.885
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,64,1,1,11.9973,269.462,0.089,0.002,135.87,0.009,7.294
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,64,2,1,11.9973,267.276,0.087,0.003,140.114,0.005,8.05
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,64,4,1,11.9973,269.509,0.091,0.002,134.684,0.005,6.771
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,128,1,1,11.9973,268.879,0.103,0.002,134.415,0.005,8.007
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,128,2,1,11.9973,268.328,0.09,0.002,133.018,0.005,6.783
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,256,1,1,11.9973,269.53,0.088,0.003,133.063,0.005,6.8
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,1,1,11.9973,273.295,0.086,0.002,1141.22,0.01,5.183
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,2,1,11.9973,269.164,0.086,0.002,608.844,0.01,4.26
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,4,1,11.9973,267.854,0.086,0.002,374.797,0.01,4.253
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,8,1,11.9973,267.77,0.084,0.002,266.965,0.01,4.331
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,16,1,11.9973,268.276,0.084,0.002,198.791,0.01,7.938
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,32,1,11.9973,268.49,0.085,0.002,156.614,0.009,6.783
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,64,1,11.9973,268.944,0.085,0.002,149.87,0.007,7.009
AMD Firepro W9100,MonteCarloAsian,TWO_D,627,1254,4,1,128,1,11.9973,269.118,0.089,0.002,134.875,0.009,6.82
