device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,560.665,112.276,0.005,1222.6,0.001,19.185
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,563.688,114.082,0.008,1063.18,0.001,18.295
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,560.917,115.571,0.005,981.379,0.001,18.312
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,560.764,110.09,0.005,959.3,0.002,18.365
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,560.745,111.817,0.007,974.596,0.001,18.336
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,560.767,115.526,0.007,984.623,0.002,18.282
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,561.764,115.2,0.006,982.793,0.001,18.153
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,561.302,109.306,0.003,980.825,0.001,18.194
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,561.199,108.333,0.004,988.599,0.001,18.185
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,558.155,112.491,0.007,1220.81,0.001,19.065
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,558.497,111.581,0.007,1060.4,0.001,18.062
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,558.392,110.981,0.007,988.063,0.001,18.109
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,558.343,115.639,0.004,958.202,0.001,18.095
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,558.024,112.136,0.007,989.014,0.001,18.109
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,559.152,111.109,0.007,993.719,0.001,18.127
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,566.231,111.277,0.007,978.853,0.001,17.746
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,558.081,113.334,0.007,974.804,0.001,17.758
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,557.781,109.73,0.004,982.967,0.002,17.73
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,561.573,115.75,0.004,1393.22,0.001,20.086
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,568.776,109.08,0.004,1049.8,0.001,18.884
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,566.889,114.666,0.004,969.647,0.001,18.785
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,566.233,115.168,0.007,945.239,0.001,19.138
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,567.359,108.639,0.007,963.313,0.001,19.23
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,567.584,110.379,0.004,971.109,0.001,19.105
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,568.198,111.294,0.007,959.466,0.002,18.854
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,566.766,117.811,0.006,966.996,0.002,18.862
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,569.487,112.858,0.006,961.507,0.001,18.838
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,567.876,109.528,0.004,1208.81,0.002,19.924
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,560.857,115.121,0.006,1060.77,0.002,19.081
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,561.323,109.329,0.006,970.708,0.001,19.034
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,560.828,110.221,0.007,931.872,0.001,19.219
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,561.35,115.677,0.007,973.527,0.001,19.049
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,561.633,115.617,0.007,971.657,0.002,19.089
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,560.918,108.511,0.004,980.423,0.002,19.064
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,560.937,110.568,0.006,972.06,0.002,19.051
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,560.826,109.752,0.004,967.793,0.001,19.105
AMD Firepro W9100,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,562.409,117.469,0.004,1200.82,0.001,19.383
