device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,174.788,31.093,0.004,10424.8,10.378,6.194
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,236.375,33.689,0.006,5220.32,10.61,2.619
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,232.074,28.344,0.004,2617.99,10.667,2.54
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,234.08,32.598,0.004,1316,10.636,2.4
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,16,1,1,33,216.623,28.506,0.005,669.699,9.929,2.604
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,32,1,1,33,231.636,35.745,0.004,352.775,10.604,2.615
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,64,1,1,33,234.745,34.264,0.005,227.099,10.79,2.605
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,128,1,1,33,234.679,33.948,0.005,223.757,10.602,2.613
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,256,1,1,33,232.2,33.527,0.005,220.71,10.327,2.454
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,178.509,34.517,0.004,10424.9,10.602,4.25
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,196.982,33.795,0.003,5218.29,10.666,2.666
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,197.51,35.954,0.013,2617.31,10.669,2.647
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,189.504,29.806,0.002,1314.92,10.681,2.605
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,16,1,1,33,212.857,33.449,0.003,669.895,10.688,2.559
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,32,1,1,33,177.715,34.755,0.004,352.637,10.702,2.573
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,64,1,1,33,178.593,35.45,0.003,226.737,10.687,2.578
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,128,1,1,33,176.607,35.893,0.001,223.671,10.693,2.495
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,256,1,1,33,176.424,36.739,0.002,220.499,10.688,1.752
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,178.81,38.178,0.003,10425,10.659,5.515
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,201.991,36.506,0.003,5219.19,10.735,3.011
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,186.356,34.21,0.003,2616.31,9.171,3.036
AMD Firepro W9100,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,189.744,33.263,0.002,1315.23,10.637,2.724
