device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,524288,1,1,1,8,43.079,2.717,0.002,5.388,2.717,0.43
AMD Firepro W9100,Reduction,ONE_D,524288,2,1,1,8,45.806,2.681,0.001,4.542,1.725,0.188
AMD Firepro W9100,Reduction,ONE_D,524288,4,1,1,8,41.453,2.703,0.001,3.769,0.769,0.101
AMD Firepro W9100,Reduction,ONE_D,524288,8,1,1,8,40.517,2.726,0.001,3.581,0.428,0.075
AMD Firepro W9100,Reduction,ONE_D,524288,16,1,1,8,40.096,2.728,0,3.503,0.216,0.059
AMD Firepro W9100,Reduction,ONE_D,524288,32,1,1,8,42.989,2.737,0.002,3.82,0.123,0.052
AMD Firepro W9100,Reduction,ONE_D,524288,64,1,1,8,43.304,2.718,0.001,3.797,0.087,0.048
AMD Firepro W9100,Reduction,ONE_D,524288,128,1,1,8,43.255,2.744,0.001,3.842,0.063,0.047
AMD Firepro W9100,Reduction,ONE_D,524288,256,1,1,8,43.203,2.737,0.002,3.912,0.053,0.047
AMD Firepro W9100,Reduction,ONE_D,524288,1,1,1,8,44.123,2.742,0.002,6.53,2.697,0.26
AMD Firepro W9100,Reduction,ONE_D,524288,2,1,1,8,45.314,2.694,0,4.401,1.558,0.177
AMD Firepro W9100,Reduction,ONE_D,524288,4,1,1,8,41.734,2.768,0.001,4.296,0.885,0.116
AMD Firepro W9100,Reduction,ONE_D,524288,8,1,1,8,41.805,2.717,0.001,3.443,0.419,0.073
AMD Firepro W9100,Reduction,ONE_D,524288,16,1,1,8,40.095,2.735,0.002,3.487,0.214,0.051
AMD Firepro W9100,Reduction,ONE_D,524288,32,1,1,8,43.083,2.808,0.001,3.73,0.129,0.044
AMD Firepro W9100,Reduction,ONE_D,524288,64,1,1,8,43.226,2.747,0,3.775,0.085,0.041
AMD Firepro W9100,Reduction,ONE_D,524288,128,1,1,8,43.388,2.796,0.001,3.672,0.064,0.037
AMD Firepro W9100,Reduction,ONE_D,524288,256,1,1,8,43.215,2.748,0,3.797,0.052,0.034
AMD Firepro W9100,Reduction,ONE_D,524288,1,1,1,8,42.965,2.738,0.002,8.999,3.896,0.309
AMD Firepro W9100,Reduction,ONE_D,524288,2,1,1,8,41.373,2.315,0.001,6.744,3.265,0.319
AMD Firepro W9100,Reduction,ONE_D,524288,4,1,1,8,44.331,2.539,0.001,4.128,0.76,0.104
AMD Firepro W9100,Reduction,ONE_D,524288,8,1,1,8,43.558,2.359,0.002,3.981,0.434,0.082
AMD Firepro W9100,Reduction,ONE_D,524288,16,1,1,8,43.545,2.284,0.002,3.693,0.268,0.071
AMD Firepro W9100,Reduction,ONE_D,524288,32,1,1,8,43.346,2.297,0.002,3.775,0.144,0.071
AMD Firepro W9100,Reduction,ONE_D,524288,64,1,1,8,43.288,2.285,0.001,4.1,0.096,0.074
AMD Firepro W9100,Reduction,ONE_D,524288,128,1,1,8,43.555,2.285,0.001,3.981,0.075,0.065
AMD Firepro W9100,Reduction,ONE_D,524288,256,1,1,8,43.52,2.272,0.001,3.399,0.058,0.066
AMD Firepro W9100,Reduction,ONE_D,524288,1,1,1,8,43.177,2.719,0.002,6.961,2.696,0.263
AMD Firepro W9100,Reduction,ONE_D,524288,2,1,1,8,45.626,2.686,0.001,4.226,1.565,0.163
AMD Firepro W9100,Reduction,ONE_D,524288,4,1,1,8,41.915,2.738,0.001,4.119,0.872,0.116
AMD Firepro W9100,Reduction,ONE_D,524288,8,1,1,8,41.9,2.717,0.001,4.01,0.428,0.069
AMD Firepro W9100,Reduction,ONE_D,524288,16,1,1,8,42.015,2.728,0.001,3.789,0.212,0.058
AMD Firepro W9100,Reduction,ONE_D,524288,32,1,1,8,42.183,2.738,0.001,3.768,0.126,0.054
AMD Firepro W9100,Reduction,ONE_D,524288,64,1,1,8,42.783,2.737,0.001,3.361,0.083,0.05
AMD Firepro W9100,Reduction,ONE_D,524288,128,1,1,8,42.982,2.735,0.001,3.271,0.062,0.049
AMD Firepro W9100,Reduction,ONE_D,524288,256,1,1,8,43.071,2.775,0.001,3.767,0.051,0.047
