device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,492.779,98.939,0.008,984.091,0.002,28.743
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,494.614,104.519,0.004,1108.25,0.001,16.266
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,497.204,100.354,0.004,882.988,0.001,15.914
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,496.906,96.34,0.004,880.92,0.002,15.94
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,497.995,103.345,0.004,881.772,0.001,15.952
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,32,1,1,32,497.029,97.218,0.004,871.491,0.001,15.935
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,64,1,1,32,497.13,103.184,0.004,863.247,0.002,15.992
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,128,1,1,32,497.558,95.683,0.004,885.643,0.001,16.023
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,256,1,1,32,497.641,97.227,0.004,883.075,0.001,16.032
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,495.469,98.781,0.006,1100.65,0.002,16.978
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,495.927,103.98,0.004,955.304,0.002,16.187
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,495.233,103.212,0.004,886.993,0.001,16.256
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,495.932,99.915,0.004,887.058,0.002,16.177
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,495.756,101.986,0.003,885.827,0.001,16.268
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,32,1,1,32,496.457,101.492,0.004,882.246,0.001,16.206
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,64,1,1,32,495.61,95.492,0.004,887.276,0.001,16.339
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,128,1,1,32,496.288,99.727,0.006,888.182,0.001,16.302
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,256,1,1,32,497.045,98.898,0.005,887.35,0.002,16.388
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,498.175,104.785,0.008,1285.55,0.001,17.099
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,500.697,97.067,0.004,927.457,0.001,15.982
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,500.115,97.914,0.006,854.775,0.001,15.941
AMD Firepro W9100,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,499.466,96.176,0.004,858.667,0.001,15.985
