device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,1,1,1,10,149.729,35.564,0.006,353.951,0.002,5.151
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,2,1,1,10,148.601,34.407,0.007,313.476,0.002,5.415
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,4,1,1,10,155.971,34.837,0.006,284.3,0.001,4.471
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,8,1,1,10,148.792,34.505,0.004,280.898,0.002,5.213
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,16,1,1,10,155.703,34.296,0.006,287.841,0.001,4.441
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,32,1,1,10,148.671,33.258,0.004,283.627,0.001,5.239
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,64,1,1,10,156.253,34.34,0.006,287.734,0.002,4.537
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,128,1,1,10,148.903,34.903,0.006,285.356,0.002,5.228
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,256,1,1,10,155.617,34.63,0.006,286.893,0.001,4.448
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,1,1,1,10,149.634,35.778,0.007,353.024,0.002,5.22
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,2,1,1,10,148.255,34.574,0.006,315.23,0.001,5.478
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,4,1,1,10,155.67,34.674,0.006,285.334,0.001,4.5
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,8,1,1,10,150.829,35.26,0.006,284.447,0.002,5.392
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,16,1,1,10,155.792,35.356,0.006,288.691,0.002,4.532
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,32,1,1,10,150.991,34.827,0.006,290.877,0.001,5.372
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,64,1,1,10,156.976,34.719,0.004,282.103,0.002,4.519
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,128,1,1,10,150.757,34.519,0.006,289.309,0.002,5.357
AMD Firepro W9100,FluidSimulation,ONE_D,10,1145,1145,3,256,1,1,10,155.912,34.393,0.007,284.427,0.002,4.532
