device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,1,1,1,128,664.565,42.593,0.003,168.61,67.237,13.421
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,2,1,1,128,662.888,37.61,0.004,78.817,60.545,15.014
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,4,1,1,128,664.194,36.737,0.003,42.56,60.635,15.507
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,8,1,1,128,667.52,38.476,0.004,24.363,63.372,15.11
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,16,1,1,128,664.145,38.621,0.003,15.047,67.112,15.57
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,32,1,1,128,667.377,37.588,0.003,10.47,68.158,15.12
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,64,1,1,128,663.761,38.117,0.003,7.938,65.873,15.397
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,128,1,1,128,665.378,36.854,0.003,6.755,67.376,15.085
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,256,1,1,128,663.619,36.94,0.003,7.054,67.233,15.497
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,1,1,1,128,663.1,40.19,0.004,154.019,66.689,16.021
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,2,1,1,128,685.924,36.346,0.005,79.234,71.942,8.534
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,4,1,1,128,662.423,36.51,0.004,40.24,72.222,11.848
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,8,1,1,128,665.801,36.532,0.003,24.328,71.693,8.59
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,16,1,1,128,657.847,37.372,0.019,12.926,73.103,8.614
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,32,1,1,128,657.387,36.395,0.019,8.322,75.173,11.077
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,64,1,1,128,658.18,37.344,0.005,5.805,76.62,11.097
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,128,1,1,128,657.383,36.492,0.019,4.638,76.611,11.807
AMD Firepro W9100,Memory,ONE_D,3.35544e+07,256,1,1,128,664.116,37.407,0.004,4.613,71.96,11.762
