device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,204,1,1,4,32.3855,302.115,10.185,0.002,10.984,21.336,2.687
AMD Firepro W9100,Array3dAverage,THREE_D,204,1,2,4,32.3855,301.753,10.537,0.002,6.23,22.861,2.363
AMD Firepro W9100,Array3dAverage,THREE_D,204,1,4,1,32.3855,297.468,10.405,0.002,10.675,20.806,2.924
AMD Firepro W9100,Array3dAverage,THREE_D,204,1,4,2,32.3855,308.904,9.894,0.002,6.281,21.252,1.804
AMD Firepro W9100,Array3dAverage,THREE_D,204,1,4,4,32.3855,312.129,8.274,0.002,5.248,21.619,1.767
AMD Firepro W9100,Array3dAverage,THREE_D,204,2,1,4,32.3855,303.226,8.584,0.001,5.973,21.302,2.365
AMD Firepro W9100,Array3dAverage,THREE_D,204,2,2,4,32.3855,302.369,8.668,0.002,3.602,21.781,2.681
AMD Firepro W9100,Array3dAverage,THREE_D,204,2,4,1,32.3855,302.133,10.389,0.002,6.116,22.364,3.335
AMD Firepro W9100,Array3dAverage,THREE_D,204,2,4,2,32.3855,309.293,9.921,0.002,3.889,22.217,1.067
AMD Firepro W9100,Array3dAverage,THREE_D,204,2,4,4,32.3855,314.674,8.423,0.002,3.471,21.463,1.512
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,1,1,32.3855,314.937,10.502,0.003,10.801,21.179,3.504
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,1,2,32.3855,314.688,9.762,0.002,6.318,21.77,1.8
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,1,4,32.3855,316.059,8.399,0.002,3.672,22.29,0.966
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,2,1,32.3855,298.323,8.873,0.002,5.954,21.689,3.402
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,2,2,32.3855,308.763,9.818,0.002,3.946,21.812,1.803
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,2,4,32.3855,313.802,8.446,0.002,2.456,20.596,1.793
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,4,1,32.3855,299.31,8.593,0.002,3.686,22.278,3.628
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,4,2,32.3855,309.254,9.849,0.002,2.721,22.155,1.674
AMD Firepro W9100,Array3dAverage,THREE_D,204,4,4,4,32.3855,308.945,9.229,0.002,2.727,21.647,1.386
AMD Firepro W9100,Array3dAverage,THREE_D,204,1,1,4,32.3855,303.459,10.392,0.001,10.88,20.483,2.793
