device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,1,2,15.625,141.495,4.878,0.001,10.054,7.992,1.259
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,1,4,15.625,146.034,5.468,0.001,4.913,3.375,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,1,8,15.625,140.072,5.497,0.002,3.103,3.634,0.049
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,1,16,15.625,139.959,4.981,0.001,3.096,3.798,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,1,32,15.625,137.79,5.586,0.001,3.545,3.69,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,2,1,15.625,158.776,5.241,0.001,9.375,3.616,0.061
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,2,2,15.625,135.452,5.43,0.001,4.912,3.478,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,2,4,15.625,135.27,5.308,0.003,2.66,3.769,0.034
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,2,8,15.625,137.305,5.276,0.002,2.574,3.579,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,2,16,15.625,137.755,4.772,0.003,2.959,3.787,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,2,32,15.625,138.387,5.161,0.001,3.296,3.705,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,4,1,15.625,148.405,5.565,0.001,4.878,3.389,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,4,2,15.625,139.541,5.269,0.015,2.664,3.814,0.034
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,4,4,15.625,139.417,5.119,0.001,2.445,3.555,0.034
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,4,8,15.625,139.243,5.021,0.001,2.806,3.605,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,4,16,15.625,138.437,5.566,0.001,3.059,3.533,0.049
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,4,32,15.625,137.716,4.943,0.002,3.232,3.655,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,8,1,15.625,150.179,5.022,0.001,2.682,3.51,0.051
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,8,2,15.625,136.621,5.069,0.015,2.367,3.724,0.05
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,8,4,15.625,140.125,5.525,0.016,2.427,3.509,0.056
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,8,8,15.625,137.959,4.841,0.016,2.856,3.697,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,8,16,15.625,137.227,5.468,0.001,3.014,3.57,0.034
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,8,32,15.625,137.745,5.562,0.003,3.378,3.671,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,16,1,15.625,137.756,5.315,0.001,2.582,3.404,0.053
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,16,2,15.625,144.556,5.36,0.015,2.607,3.371,0.051
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,16,4,15.625,139.13,5.609,0.016,2.786,3.826,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,16,8,15.625,139.161,5.369,0.017,2.784,3.454,0.039
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,16,16,15.625,139.373,5.322,0.002,2.864,4.476,0.088
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,32,1,15.625,144.735,4.983,0.001,2.724,3.544,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,32,2,15.625,143.909,5.619,0.016,2.744,3.726,0.041
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,32,4,15.625,141.305,5.216,0.017,2.751,3.542,0.039
AMD Firepro W9100,Array3dAverage,THREE_D,160,1,32,8,15.625,140.193,5.384,0.002,2.723,3.497,0.05
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,1,1,15.625,150.542,5.446,0.003,9.35,3.624,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,1,2,15.625,139.632,5.442,0.017,4.965,3.596,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,1,4,15.625,137.146,5.259,0.002,2.688,3.467,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,1,8,15.625,137.886,4.669,0.002,1.64,3.587,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,1,16,15.625,139.239,4.979,0.001,1.805,3.658,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,1,32,15.625,140.5,4.575,0.002,2.206,3.645,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,2,1,15.625,150.471,5.415,0.02,4.964,3.618,0.05
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,2,2,15.625,135.367,4.675,0.002,2.701,3.771,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,2,4,15.625,137.159,5.551,0.001,1.529,3.58,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,2,8,15.625,138.38,5.519,0.016,1.523,3.513,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,2,16,15.625,139.057,4.286,0.001,1.851,3.483,0.084
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,2,32,15.625,140.431,4.995,0.001,1.88,3.642,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,4,1,15.625,150.444,5.262,0.002,2.696,3.598,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,4,2,15.625,137.187,4.989,0.001,1.58,3.471,0.062
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,4,4,15.625,139.027,5.327,0.002,1.452,3.52,0.051
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,4,8,15.625,139.051,4.687,0.004,1.579,3.65,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,4,16,15.625,140.272,5.539,0.002,1.694,3.455,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,4,32,15.625,139.492,5.055,0.001,1.855,3.746,0.035
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,8,1,15.625,139.01,5.584,0.003,1.548,3.494,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,8,2,15.625,139.035,4.767,0.002,1.483,3.61,0.05
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,8,4,15.625,139.635,5.4,0.001,1.512,3.579,0.034
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,8,8,15.625,139.719,5.244,0.001,1.586,3.387,0.053
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,8,16,15.625,139.675,5.266,0.001,1.738,3.662,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,16,1,15.625,140.505,5.123,0.001,1.525,3.514,0.053
AMD Firepro W9100,Array3dAverage,THREE_D,160,2,16,2,15.625,139.042,5.674,0.001,1.508,3.625,0.051
