device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,1,4,27,241.69,8.513,0.002,9,18.908,2.402
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,1,8,27,243.009,8.357,0.002,5.462,7.798,0.074
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,1,16,27,238.114,8.494,0.001,5.245,7.963,0.079
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,1,32,27,237.412,8.367,0.002,6.097,7.809,0.074
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,1,64,27,237.623,8.34,0.002,7.659,7.819,0.077
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,2,4,27,242.225,8.743,0.003,5.411,19.559,2.394
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,2,8,27,246.542,6.901,0.002,4.47,7.313,0.089
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,2,16,27,240.512,6.96,0.001,5.2,7.805,0.076
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,2,32,27,238.297,8.37,0.002,5.98,7.81,0.076
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,2,64,27,238.031,8.153,0.002,6.835,7.808,0.152
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,4,1,27,240.246,8.192,0.001,8.946,7.844,0.379
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,4,2,27,243.652,8.203,0.002,4.434,7.798,0.074
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,4,4,27,240.292,8.306,0.002,4.285,7.822,0.076
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,4,8,27,239.375,8.458,0.002,4.902,7.806,0.074
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,4,16,27,238.771,8.453,0.001,5.285,7.832,0.076
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,4,32,27,238.248,8.51,0.002,5.868,7.976,0.078
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,4,64,27,238.854,8.315,0.002,7.468,7.834,0.078
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,8,1,27,244.622,8.141,0.002,4.395,7.811,0.078
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,8,2,27,240.56,8.118,0.002,4.011,7.831,0.075
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,8,4,27,239.078,8.124,0.002,4.592,7.789,0.077
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,8,8,27,238.96,8.305,0.002,4.817,7.818,0.075
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,8,16,27,239.148,8.236,0.002,4.919,7.844,0.075
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,8,32,27,239.173,8.107,0.001,5.345,7.911,0.128
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,16,1,27,238.672,8.123,0.001,4.526,7.846,0.076
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,16,2,27,239.199,8.101,0.001,4.539,7.866,0.138
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,16,4,27,241.303,8.14,0.002,4.577,7.799,0.078
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,16,8,27,238.142,8.345,0.001,4.567,7.842,0.141
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,16,16,27,238.647,8.677,0.002,4.577,7.808,0.089
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,32,1,27,238.885,8.136,0.002,4.577,7.845,0.121
AMD Firepro W9100,Array3dAverage,THREE_D,192,1,32,2,27,239.767,8.346,0.002,4.572,7.787,0.078
