device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,230.742,46.843,0.003,13510.4,13.448,4.912
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,256.165,43.923,0.004,6764.89,13.444,3.299
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,262.005,45.937,0.004,3434.52,13.261,3.3
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,250.588,39.146,0.004,1747.72,13.506,3.317
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,243.384,43.148,0.004,895.992,13.468,3.232
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,228.842,39.448,0.003,474.121,13.489,2.96
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,229.365,39.01,0.003,297.513,13.481,3.222
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,227.429,39.51,0.002,294.978,13.495,2.29
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,228.917,39.442,0.003,289.632,13.357,2.659
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,232.633,45.715,0.007,13510.3,13.456,6.217
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,301.3,41.041,0.005,6765.49,13.488,3.771
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,311.694,45.14,0.005,3434.65,13.154,3.693
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,295.523,39.11,0.005,1745.81,13.475,3.688
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,298.656,41.616,0.005,896.363,13.544,3.724
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,306.791,43.233,0.006,474.884,13.504,3.815
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,310.618,44.399,0.006,297.482,13.583,3.828
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,310.715,44.39,0.006,295.306,13.521,3.924
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,311.568,45.68,0.006,289.497,13.521,3.734
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,231.215,45.281,0.006,13510.4,13.177,5.8
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,306.497,45.828,0.006,6765.57,9.338,2.551
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,266.856,33.175,0.004,3439.36,13.531,3.736
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,288.814,37.494,0.005,1749.16,13.505,3.355
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,301.688,42.308,0.005,897.443,13.527,3.775
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,292.823,41.639,0.005,474.888,12.762,3.733
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,233.821,43.807,0.006,297.634,12.291,3.381
AMD Firepro W9100,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,233.229,43.513,0.005,295.234,12.036,3.749
