device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0,0,0,0.717,0,0.031
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0.001,0.001,0,0.306,0,0.024
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0.001,0.338,0,0.024
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0.001,0,0.001,0.334,0,0.024
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0,0,0,0.266,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0,0,0,0.298,0,0.023
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0,0.331,0,0.024
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.287,0,0.023
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0.001,0,0,0.314,0,0.023
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0.001,0,0,0.712,0,0.051
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0.001,0.305,0,0.023
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0.001,0.264,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.257,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0.001,0,0.001,0.335,0.001,0.045
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0.001,0,0.001,0.294,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0,0.344,0,0.026
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.261,0,0.023
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0,0,0,0.288,0,0.023
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0,0.001,0,0.857,0,0.06
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0,0.269,0,0.021
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.357,0.001,0.02
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.257,0,0.019
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0,0,0,0.255,0,0.019
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0,0,0,0.387,0,0.019
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0.001,0,0,0.256,0,0.019
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.253,0,0.018
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0,0,0,0.343,0,0.056
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0.001,0.001,0,0.745,0,0.038
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0,0.264,0.001,0.02
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.257,0,0.019
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.352,0,0.019
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0,0,0,0.251,0.001,0.018
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0,0,0,0.25,0,0.018
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0,0.355,0,0.042
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.218,0,0.019
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0,0,0,0.288,0.001,0.046
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0,0,0.001,0.686,0.001,0.03
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0,0.278,0,0.042
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.315,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.266,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0,0,0,0.293,0,0.024
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0,0,0,0.344,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0,0.262,0,0.043
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0.001,0,0.323,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0,0,0,0.324,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0.001,0.001,0,0.76,0.001,0.068
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0,0.331,0.001,0.045
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.374,0.001,0.045
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.363,0,0.02
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0,0,0,0.288,0,0.025
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0,0,0,0.25,0,0.018
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0.001,0.358,0,0.019
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.216,0,0.018
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0,0,0,0.28,0,0.045
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0.001,0,0,0.571,0,0.047
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0.001,0,0,0.34,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.265,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.262,0,0.041
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0.001,0,0,0.331,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0,0,0.001,0.325,0,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0,0.347,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.347,0,0.023
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0,0,0,0.336,0,0.022
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0.001,0,0,0.733,0.001,0.032
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0.001,0.274,0,0.024
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.264,0,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0.001,0,0.293,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0.001,0.001,0,0.353,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0,0.001,0,0.344,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0.001,0,0.001,0.344,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.324,0,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0.001,0,0,0.31,0,0.022
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0,0.001,0,0.746,0,0.05
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0.001,0.343,0,0.023
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.346,0,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.342,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0,0,0,0.259,0.001,0.04
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0.001,0.001,0,0.321,0,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0,0.313,0,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.311,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0.001,0,0,0.306,0,0.022
AMD Firepro W9100,Empty,ONE_D,1,1,1,28,0,0,0,0.674,0,0.03
AMD Firepro W9100,Empty,ONE_D,2,1,1,28,0,0,0,0.273,0,0.024
AMD Firepro W9100,Empty,ONE_D,4,1,1,28,0,0,0,0.292,0.001,0.026
AMD Firepro W9100,Empty,ONE_D,8,1,1,28,0,0,0,0.263,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,28,0,0,0,0.26,0,0.039
AMD Firepro W9100,Empty,ONE_D,32,1,1,28,0.001,0,0,0.323,0,0.023
AMD Firepro W9100,Empty,ONE_D,64,1,1,28,0,0,0,0.318,0,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,28,0,0,0,0.31,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,28,0.001,0,0,0.31,0.001,0.022
