device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,1,1,1,10,102.61,4.545,0.002,12.39,2.771,0.461
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,2,1,1,10,102.373,5.343,0.001,6.19,2.763,0.051
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,4,1,1,10,101.806,5.536,0.003,3.355,2.751,0.048
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,8,1,1,10,99.323,5.156,0.004,1.894,2.738,0.051
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,16,1,1,10,99.744,4.798,0.006,1.174,2.758,0.074
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,32,1,1,10,100.767,5.009,0.002,0.763,2.748,0.048
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,64,1,1,10,100.562,4.857,0.003,0.484,2.746,0.046
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,128,1,1,10,101.228,4.679,0.006,0.353,2.687,0.047
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,256,1,1,10,102.946,4.85,0.006,0.498,2.897,0.072
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,1,1,1,10,102.865,4.749,0.001,12.4,3.039,0.5
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,2,1,1,10,106.415,4.941,0.003,6.311,2.999,0.068
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,4,1,1,10,105.088,4.74,0.004,3.392,2.582,0.046
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,8,1,1,10,100.533,5.137,0.005,1.991,2.835,0.048
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,16,1,1,10,100.455,4.859,0.003,1.164,2.883,0.049
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,32,1,1,10,100.154,5.238,0.005,0.831,2.859,0.052
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,64,1,1,10,100.777,4.977,0.005,0.52,2.835,0.048
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,128,1,1,10,101.224,4.502,0.004,0.398,2.061,0.047
AMD Firepro W9100,VectorAdd,ONE_D,2.62144e+06,256,1,1,10,102.074,5.472,0.002,0.483,2.789,0.048
