device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,1,1,1,42,654.651,129.059,0.003,1298.55,0,41.396
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,2,1,1,42,723.536,131.049,0.006,1213.9,0.001,21.839
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,4,1,1,42,656.073,127.696,0.007,1098.61,0.001,21.591
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,8,1,1,42,656.593,123.809,0.007,1092.79,0.001,21.6
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,16,1,1,42,657.04,127.858,0.007,1106.8,0.001,21.626
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,32,1,1,42,656.719,125.087,0.006,1108.29,0.001,21.79
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,64,1,1,42,657.167,122.249,0.005,1114.19,0.001,21.758
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,128,1,1,42,657.288,128.174,0.007,1105.71,0.001,21.812
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,256,1,1,42,657.472,124.848,0.007,1115.78,0.002,21.729
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,1,1,1,42,652.445,127.653,0.004,1373.22,0.001,22.736
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,2,1,1,42,652.019,128.094,0.004,1199.87,0.001,21.624
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,4,1,1,42,651.526,130.557,0.006,1103.29,0.002,21.467
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,8,1,1,42,652.056,129.749,0.006,1089.79,0.002,21.525
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,16,1,1,42,652.281,129.246,0.007,1104.91,0.001,21.438
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,32,1,1,42,662.661,129.79,0.004,1107.37,0.001,21.443
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,64,1,1,42,652.804,130.149,0.007,1105.79,0.002,21.444
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,128,1,1,42,652.778,128.792,0.007,1104.5,0.002,21.799
AMD Firepro W9100,FluidSimulation,ONE_D,41,2346,2346,3,256,1,1,42,657.809,129.904,0.004,1110.88,0.002,21.839
