device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,1,1,1,5,30.518,6.314,0.002,1813.76,1.971,0.173
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,2,1,1,5,48.653,5.675,0.002,907.571,1.991,0.129
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,4,1,1,5,45.093,5.799,0.002,454.667,1.977,0.074
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,8,1,1,5,42.071,5.773,0.002,228.125,2.002,0.072
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,16,1,1,5,43.058,5.726,0.003,114.734,1.985,0.076
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,32,1,1,5,45.068,5.913,0.002,57.981,2.007,0.075
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,64,1,1,5,44.545,5.676,0.002,38.31,2.012,0.139
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,128,1,1,5,44.446,5.744,0.001,38.068,2.006,0.077
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,256,1,1,5,44.086,5.772,0.002,35.606,1.965,0.136
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,1,1,1,5,31.126,4.8,0.003,1813.58,1.965,0.102
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,2,1,1,5,44.291,5.037,0.002,907.495,1.85,0.094
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,4,1,1,5,44.568,4.708,0.001,454.442,1.654,0.05
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,8,1,1,5,44.429,4.458,0.001,227.972,1.885,0.093
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,16,1,1,5,42.418,5.089,0.001,114.607,1.873,0.097
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,32,1,1,5,45.415,5.087,0.002,57.915,1.648,0.049
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,64,1,1,5,45.057,4.888,0.001,38.213,1.675,0.049
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,128,1,1,5,45.075,4.893,0.003,38.014,1.683,0.051
AMD Firepro W9100,Convolution,ONE_D,1254,1254,64,64,256,1,1,5,45.039,5.01,0.001,35.466,1.666,0.052
