device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,210.502,42.989,0.002,12277,11.885,4.576
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,221.354,42.946,0.003,6147.5,12.024,2.936
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,225.194,75.324,0.003,3098.85,9.928,2.903
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,222.189,42.852,0.004,1568.03,12.381,2.923
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,243.479,43.232,0.003,804.459,11.6,2.945
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,213.89,39.004,0.003,425.639,11.598,2.536
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,212.76,56.612,0.004,268.196,11.637,2.901
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,210.819,43.584,0.003,265.521,11.752,2.53
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,214.728,39.204,0.003,259.895,9.74,2.919
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,211.301,41.296,0.003,12276.9,12.272,4.388
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,242.202,40.501,0.003,6148.26,12.331,2.947
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,217.359,35.073,0.004,3102.19,12.365,2.944
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,226.777,34.914,0.003,1570.49,12.326,2.939
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,235.727,40.14,0.004,805.711,12.371,2.929
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,211.822,38.877,0.004,425.613,12.341,2.925
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,210.435,35.489,0.003,268.187,12.402,2.754
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,210.982,35.666,0.003,265.527,12.361,2.459
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,207.444,40.795,0.003,260.112,12.342,2.916
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,210.428,41.948,0.003,12277,12.035,4.464
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,237.781,42.227,0.004,6149.26,12.394,3.046
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,221.081,35.301,0.003,3102.83,12.364,3.018
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,242.057,40.052,0.003,1567.84,12.344,2.968
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,237.828,35.807,0.001,805.84,12.393,2.095
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,211.511,40.44,0.003,425.799,12.489,2.929
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,209.237,39.661,0.003,267.952,12.372,2.934
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,207.953,39.621,0.001,265.651,12.409,2.859
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,208.75,39.504,0.003,260.175,12.385,2.943
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,210.219,41.169,0.005,12276.9,12.242,5.499
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,264.206,39.524,0.005,6147.38,12.343,3.385
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,266.4,42.191,0.006,3101.36,12.362,3.326
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,282.784,41.088,0.005,1570.34,12.362,3.426
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,264.73,38.488,0.006,805.493,12.381,3.464
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,280.276,40.978,0.006,425.849,12.4,3.469
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,279.05,38.336,0.006,268.314,12.396,3.478
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,264.413,39.662,0.005,265.657,11.364,3.482
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,213.863,34.782,0.005,260.159,11.235,3.061
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,210.112,36.293,0.006,12276.9,12.024,5.621
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,266.613,34.076,0.004,6149.11,12.337,3.421
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,242.372,38.965,0.006,3097.29,9.801,2.302
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,252.677,38.141,0.007,1569.53,12.451,3.418
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,265.017,38.509,0.006,804.131,12.314,3.444
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,273.482,39.105,0.006,425.548,11.213,3.433
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,214.586,32.734,0.006,268.26,10.456,3.406
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,214.726,35.688,0.006,265.541,10.659,3.09
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,215.818,32.278,0.005,260.083,11.115,3.454
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,210.583,35.73,0.005,12276.9,11.996,5.479
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,260.004,32.16,0.006,6145.88,12.323,3.366
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,277.808,38.948,0.006,3101.3,12.309,3.377
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,255.237,40.007,0.005,1570.88,12.399,3.204
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,279.345,30.055,0.005,804.675,12.305,3.456
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,283.721,40.629,0.006,425.926,12.32,3.498
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,280.336,40.515,0.005,268.136,12.376,3.402
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,278.088,37.965,0.006,265.77,12.389,3.406
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,271.276,34.51,0.005,260.14,11.166,3.102
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,210.65,39.744,0.005,12276.9,12.291,5.476
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,251.994,38.97,0.005,6147.87,12.356,3.513
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,266.932,36.255,0.004,3098.71,12.429,3.453
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,267.477,41.711,0.004,1569.96,12.349,3.551
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,266.334,39.008,0.005,804.646,11.407,3.453
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,281.53,40.689,0.006,425.858,12.391,3.521
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,276.799,39.759,0.005,268.202,11.377,3.488
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,212.346,34.584,0.005,265.715,11.054,3.021
AMD Firepro W9100,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,214.174,35.434,0.005,260.166,11.276,3.501
