device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,262144,1,1,1,4,21.797,1.338,0.001,5.299,1.407,0.146
AMD Firepro W9100,Reduction,ONE_D,262144,2,1,1,4,23.965,1.364,0.001,3.058,0.746,0.093
AMD Firepro W9100,Reduction,ONE_D,262144,4,1,1,4,20.14,1.393,0.001,3.227,0.445,0.071
AMD Firepro W9100,Reduction,ONE_D,262144,8,1,1,4,20.077,1.382,0.001,2.908,0.215,0.058
AMD Firepro W9100,Reduction,ONE_D,262144,16,1,1,4,20.105,1.43,0,3.049,0.129,0.051
AMD Firepro W9100,Reduction,ONE_D,262144,32,1,1,4,20.061,1.438,0.001,3.056,0.084,0.046
AMD Firepro W9100,Reduction,ONE_D,262144,64,1,1,4,22.589,1.427,0,3.053,0.06,0.046
AMD Firepro W9100,Reduction,ONE_D,262144,128,1,1,4,22.584,1.432,0.001,2.939,0.054,0.045
AMD Firepro W9100,Reduction,ONE_D,262144,256,1,1,4,20.176,1.429,0,2.442,0.04,0.044
AMD Firepro W9100,Reduction,ONE_D,262144,1,1,1,4,22.148,1.343,0.002,5.209,2.13,0.184
AMD Firepro W9100,Reduction,ONE_D,262144,2,1,1,4,23.156,1.376,0.001,3.597,0.782,0.121
AMD Firepro W9100,Reduction,ONE_D,262144,4,1,1,4,22.318,1.417,0.001,3.111,0.422,0.072
AMD Firepro W9100,Reduction,ONE_D,262144,8,1,1,4,22.699,1.41,0.001,3.185,0.221,0.059
AMD Firepro W9100,Reduction,ONE_D,262144,16,1,1,4,22.619,1.434,0.001,2.879,0.13,0.051
AMD Firepro W9100,Reduction,ONE_D,262144,32,1,1,4,20.055,1.438,0,3.032,0.083,0.048
AMD Firepro W9100,Reduction,ONE_D,262144,64,1,1,4,20.103,1.424,0.001,2.542,0.064,0.045
AMD Firepro W9100,Reduction,ONE_D,262144,128,1,1,4,20.096,1.445,0.001,3.098,0.052,0.045
AMD Firepro W9100,Reduction,ONE_D,262144,256,1,1,4,22.567,1.453,0.001,2.957,0.042,0.044
AMD Firepro W9100,Reduction,ONE_D,262144,1,1,1,4,21.183,4.362,0.001,2.291,1.397,0.168
AMD Firepro W9100,Reduction,ONE_D,262144,2,1,1,4,20.289,1.371,0.001,3.073,0.758,0.087
AMD Firepro W9100,Reduction,ONE_D,262144,4,1,1,4,20.154,1.443,0.001,3.134,0.431,0.074
AMD Firepro W9100,Reduction,ONE_D,262144,8,1,1,4,22.671,1.407,0,3.15,0.213,0.059
AMD Firepro W9100,Reduction,ONE_D,262144,16,1,1,4,22.598,1.442,0.001,2.827,0.128,0.053
AMD Firepro W9100,Reduction,ONE_D,262144,32,1,1,4,22.586,1.454,0.001,2.7,0.083,0.049
AMD Firepro W9100,Reduction,ONE_D,262144,64,1,1,4,20.061,1.468,0.001,2.478,0.062,0.049
AMD Firepro W9100,Reduction,ONE_D,262144,128,1,1,4,20.141,1.463,0.001,3.074,0.052,0.045
AMD Firepro W9100,Reduction,ONE_D,262144,256,1,1,4,20.071,1.45,0.001,2.558,0.044,0.045
AMD Firepro W9100,Reduction,ONE_D,262144,1,1,1,4,23.165,4.481,0.002,2.358,1.399,0.165
AMD Firepro W9100,Reduction,ONE_D,262144,2,1,1,4,20.238,1.374,0.001,3.019,0.754,0.082
AMD Firepro W9100,Reduction,ONE_D,262144,4,1,1,4,20.154,1.442,0.001,3.058,0.444,0.063
AMD Firepro W9100,Reduction,ONE_D,262144,8,1,1,4,22.649,1.423,0,3.072,0.212,0.049
AMD Firepro W9100,Reduction,ONE_D,262144,16,1,1,4,22.579,1.423,0,2.922,0.131,0.04
AMD Firepro W9100,Reduction,ONE_D,262144,32,1,1,4,20.062,1.428,0.001,3.072,0.084,0.037
AMD Firepro W9100,Reduction,ONE_D,262144,64,1,1,4,22.61,1.428,0.001,3.017,0.064,0.035
AMD Firepro W9100,Reduction,ONE_D,262144,128,1,1,4,20.165,1.431,0.001,3.076,0.049,0.034
AMD Firepro W9100,Reduction,ONE_D,262144,256,1,1,4,22.611,1.423,0.001,3.079,0.047,0.033
