device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,44,0.001,0,0,0.507,0.001,0.055
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,44,0,0,0,0.365,0,0.022
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,44,0,0,0,0.255,0,0.019
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,44,0,0,0,0.379,0,0.044
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,44,0,0,0,0.362,0,0.019
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,44,0,0,0,0.252,0.001,0.018
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,44,0,0,0.001,0.373,0,0.045
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,44,0,0,0,0.337,0,0.02
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,44,0,0.001,0,0.216,0,0.019
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,44,0,0.001,0,0.456,0.001,0.049
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,44,0,0,0,0.353,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,44,0,0,0,0.336,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,44,0,0,0,0.41,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,44,0.001,0,0.001,0.267,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,44,0.001,0,0,0.404,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,44,0,0,0,0.361,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,44,0,0,0,0.264,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,44,0,0,0,0.405,0,0.047
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,44,0,0.001,0,0.422,0,0.027
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,44,0,0,0,0.273,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,44,0,0,0,0.267,0.001,0.024
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,44,0,0,0,0.382,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,44,0.001,0,0.001,0.264,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,44,0,0,0,0.337,0,0.048
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,44,0.001,0,0,0.331,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,44,0,0,0,0.262,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,44,0.001,0,0,0.419,0.001,0.058
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,44,0,0,0,0.448,0,0.051
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,44,0,0,0,0.341,0.001,0.024
