device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,32.342,8.318,0.007,63.259,0,0.333
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,27.536,6.03,0.017,61.046,0.001,0.318
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,26.808,7.237,0.003,49.184,0,0.317
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,27.289,6.451,0.004,47.207,0,0.312
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,26.842,5.85,0.003,51.093,0,0.312
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,26.725,6.341,0.004,53.692,0,0.309
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,26.739,6.427,0.003,46.636,0,0.308
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,27.377,5.313,0.003,50.975,0,0.311
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,27.315,5.792,0.002,47.31,0,0.313
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,28.709,8.916,0.003,88.96,0,0.268
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,28.149,7.869,0.003,80.742,0,0.271
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,28.356,7.615,0.004,76.297,0,0.258
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,28.372,7.909,0.004,71.862,0,0.265
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,27.778,7.324,0.003,67.781,0,0.252
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,27.018,7.737,0.004,73.415,0,0.252
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,27.415,7.664,0.003,64.692,0,0.254
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,27.595,7.607,0.003,74.31,0.001,0.247
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,28.275,7.329,0.003,73.021,0.001,0.255
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,26.927,8.759,0.003,72.43,0.001,0.305
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,26.924,7.064,0.005,59.062,0.001,0.323
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,26.848,7.471,0.002,55.246,0.001,0.306
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,26.87,7.008,0.003,53.968,0,0.315
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,26.844,7.374,0.003,56.55,0.001,0.302
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,26.795,7.377,0.002,56.288,0,0.317
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,26.892,6.784,0.002,55.94,0.001,0.323
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,26.943,6.87,0.002,55.597,0.001,0.315
AMD Firepro W9100,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,26.932,7.128,0.001,57.377,0,0.369
