device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,1,39.5211,448.801,11.714,0.017,47.298,24.645,4.043
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,2,39.5211,461.666,10.543,0.002,24.637,21.115,1.99
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,1,39.5211,421.665,11.573,0.002,24.617,26.958,4.368
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,2,39.5211,459.222,10.474,0.017,13.53,23.24,2.135
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,1,39.5211,422.378,11.767,0.017,24.726,21.894,3.862
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,2,39.5211,460.022,10.489,0.003,13.284,21.465,2.03
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,1,39.5211,415.478,11.512,0.002,13.52,23.111,4.017
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,2,39.5211,459.5,9.091,0.003,7.665,21.657,2.05
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,1,39.5211,395.117,13.241,0.002,47.7,27.897,4.476
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,2,39.5211,396.065,11.952,0.001,24.239,27.308,1.992
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,1,39.5211,387.136,12.506,0.002,24.188,26.792,4.549
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,2,39.5211,391.023,11.816,0.002,12.947,24.078,2.78
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,1,39.5211,380.639,12.389,0.002,24.146,26.833,4.552
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,2,39.5211,392.378,12.068,0.002,13.067,23.073,2.8
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,1,39.5211,377.608,10.774,0.001,12.707,25.862,4.506
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,2,39.5211,390.769,11.783,0.002,7.352,26.41,2.792
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,1,39.5211,441.979,13.196,0.002,46.826,25.177,4.103
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,2,39.5211,441.737,12.196,0.002,24.336,26.605,2.792
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,1,39.5211,407.167,12.74,0.001,24.913,26.519,4.552
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,2,39.5211,435.207,10.181,0.001,12.726,26.513,2.538
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,1,39.5211,398.763,12.712,0.002,23.998,29.941,4.385
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,2,39.5211,435.623,12.224,0.002,13.874,26.603,2.814
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,1,39.5211,400.165,12.618,0.002,12.882,24.756,3.002
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,2,39.5211,436.338,9.542,0.001,7.196,24.027,2.386
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,1,39.5211,397.428,12.899,0.002,46.891,25.224,4.101
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,1,2,39.5211,394.899,12.258,0.002,25.125,28.228,2.397
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,1,39.5211,385.941,12.695,0.002,24.144,26.62,3.564
AMD Firepro W9100,Array3dAverage,THREE_D,218,1,2,2,39.5211,392.98,12.036,0.002,13.027,22.904,2.373
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,1,39.5211,383.552,11.04,0.002,24.027,26.342,3.571
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,1,2,39.5211,392.483,11.74,0.003,13.045,27.274,2.409
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,1,39.5211,383.18,12.835,0.003,12.967,26.234,4.127
AMD Firepro W9100,Array3dAverage,THREE_D,218,2,2,2,39.5211,392.555,12.066,0.002,7.342,25.779,2.401
