device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,1,1,16,139.143,5.722,0.004,38251.2,19.596,2.589
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,2,1,16,172.781,5.255,0.003,19851.8,18.825,2.591
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,4,1,16,174.914,5.951,0.003,10976,19.254,2.578
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,8,1,16,190.263,5.749,0.003,6773.53,19.09,2.611
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,16,1,16,190.977,6.032,0.018,4804.56,20.213,2.602
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,32,1,16,188.83,5.946,0.004,4552.86,19.976,2.523
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,64,1,16,189.096,5.87,0.002,8314.21,19.835,2.599
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,128,1,16,192.425,5.531,0.002,10229.3,19.756,2.347
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,1,256,1,16,188.762,6.368,0.018,11115.4,19.831,2.598
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,1,1,16,189.403,5.839,0.003,19839.6,19.843,2.366
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,2,1,16,162.589,5.53,0.003,10938.3,19.939,2.605
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,4,1,16,193.308,5.727,0.002,6792,19.677,2.583
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,8,1,16,191.617,5.447,0.003,4799.81,19.827,2.606
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,16,1,16,191.983,6.026,0.002,4085.93,20.591,2.569
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,32,1,16,189.468,5.784,0.018,4741.06,20.386,2.596
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,64,1,16,188.926,5.436,0.017,5579.29,19.143,2.587
AMD Firepro W9100,FloydWarshall,TWO_D,2048,2048,2,128,1,16,191.125,5.786,0.003,6548.04,19.819,2.648
