device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.782,41.956,0.007,412.15,0.001,7.019
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,185.899,40.155,0.004,317.533,0.001,6.146
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,182.668,40.952,0.006,294.845,0.001,6.156
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,182.593,39.97,0.004,302.697,0.001,6.13
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,185.226,37.386,0.006,311.774,0.001,6.17
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,183.52,40.178,0.006,309.21,0.001,6.16
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,182.872,39.976,0.006,310.946,0.001,6.238
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,183.245,40.344,0.007,310.609,0.001,6.226
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,182.68,39.71,0.007,310.867,0.001,6.245
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,181.076,39.131,0.007,384.919,0.001,10.432
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,179.915,42.19,0.006,314.706,0.001,9.259
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,184.992,42.246,0.007,298.632,0,8.809
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,176.752,41.841,0.006,299.947,0.001,9.252
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,184.993,42.344,0.004,310.862,0.001,8.937
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,176.924,42.391,0.003,301.481,0.001,9.216
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,185.107,42.408,0.007,314.162,0.001,8.85
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,176.905,41.191,0.008,303.231,0.001,9.541
AMD Firepro W9100,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,185.686,42.881,0.007,311.924,0,8.929
