device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,1,1,1,256,1329.39,76.565,0.003,321.96,123.559,30.064
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,2,1,1,256,1333.47,72.99,0.003,156.669,125.913,25.867
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,4,1,1,256,1341.69,75.333,0.002,88.536,128.69,30.029
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,8,1,1,256,1330.75,70.813,0.002,52.144,126.234,25.093
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,16,1,1,256,1331.4,76.974,0.002,33.606,123.075,26.129
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,32,1,1,256,1334.34,70.784,0.002,24.759,123.741,26.811
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,64,1,1,256,1354.91,70.579,0.005,15.618,146.009,16.613
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,128,1,1,256,1323.92,69.008,0.02,8.561,145.308,22.884
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,256,1,1,256,1326.47,74.504,0.018,8.847,147.186,22.868
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,1,1,1,256,1325.88,75.814,0.019,297.84,144.49,23.082
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,2,1,1,256,1325.24,73.505,0.019,152.41,146.78,23.198
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,4,1,1,256,1324.7,71.597,0.019,79.55,144.43,23.203
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,8,1,1,256,1329.03,71.196,0.005,43.149,143.549,23.189
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,16,1,1,256,1328.98,70.2,0.005,24.716,144.211,23.198
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,32,1,1,256,1328.14,67.925,0.004,15.592,144.546,16.867
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,64,1,1,256,1324.46,71.252,0.005,10.623,147.196,23.177
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,128,1,1,256,1333.56,72.658,0.018,8.233,146.895,16.908
AMD Firepro W9100,Memory,ONE_D,6.71089e+07,256,1,1,256,1329.32,70.086,0.005,8.658,145.099,23.2
