device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,1,1,1,18,102.454,14.169,0.002,8.642,8.442,1.248
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,2,1,1,18,94.078,13.349,0.001,6.73,4.854,0.601
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,4,1,1,18,95.543,13.23,0.002,6.001,1.571,0.188
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,8,1,1,18,99.072,13.554,0.001,6.07,0.878,0.139
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,16,1,1,18,94.89,13.211,0.001,5.678,0.487,0.122
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,32,1,1,18,92.179,13.168,0.002,5.134,0.233,0.07
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,64,1,1,18,91.565,13.136,0.002,5.702,0.137,0.058
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,128,1,1,18,91.499,13.142,0.002,5.369,0.088,0.057
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,256,1,1,18,94.824,13.154,0.002,5.774,0.064,0.054
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,1,1,1,18,98.286,6.984,0.001,11.23,6.773,2.247
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,2,1,1,18,95.496,6.126,0.001,8.845,4.177,0.3
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,4,1,1,18,90.936,6.206,0.001,6.123,2.037,0.213
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,8,1,1,18,92.26,6.165,0.002,5.713,1.325,0.159
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,16,1,1,18,93.941,6.15,0.001,6.016,0.462,0.086
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,32,1,1,18,95.939,6.133,0.001,5.447,0.232,0.061
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,64,1,1,18,95.303,6.162,0.001,5.263,0.133,0.059
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,128,1,1,18,92.156,6.152,0.001,5.54,0.089,0.052
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,256,1,1,18,95.222,6.144,0.001,5.361,0.066,0.052
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,1,1,1,18,98.809,12.188,0.002,10.111,8.924,0.792
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,2,1,1,18,92.512,11.63,0.001,7.199,4.078,0.236
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,4,1,1,18,90.832,11.573,0.001,6.18,2.217,0.285
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,8,1,1,18,95.186,11.385,0.001,5.611,1.108,0.141
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,16,1,1,18,91.964,11.116,0.001,5.473,0.429,0.121
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,32,1,1,18,91.997,11.524,0.001,5.707,0.234,0.073
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,64,1,1,18,92.217,11.407,0.002,5.229,0.142,0.068
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,128,1,1,18,92.485,11.374,0.001,5.762,0.099,0.064
AMD Firepro W9100,Reduction,ONE_D,1.17965e+06,256,1,1,18,92.718,11.379,0.002,5.708,0.074,0.066
