device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,1,1,1,23,123.153,15.748,0.003,7344.87,6.868,2.099
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,2,1,1,23,139.314,14.668,0.001,3673.49,6.846,0.169
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,4,1,1,23,147.362,12.382,0.001,1838.39,6.846,0.131
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,8,1,1,23,134.604,14.991,0.001,920.225,6.826,0.163
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,16,1,1,23,125.663,12.262,0.002,461.753,6.809,0.129
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,32,1,1,23,121.146,15.038,0.002,238.627,6.852,0.064
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,64,1,1,23,126.145,14.69,0.003,157.189,6.792,0.128
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,128,1,1,23,124.054,14.579,0.001,155.576,6.834,0.064
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,256,1,1,23,122.191,11.538,0.002,149.216,6.823,0.063
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,1,1,1,23,125.849,29.471,0.005,7344.59,7.553,2.727
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,2,1,1,23,164.541,14.736,0.003,3674.99,6.985,0.123
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,4,1,1,23,162.746,15.161,0.003,1838.31,7.051,0.118
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,8,1,1,23,170.047,14.602,0.003,920.193,7.067,0.125
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,16,1,1,23,164.975,14.811,0.002,461.655,6.984,0.067
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,32,1,1,23,163.888,15.223,0.003,238.837,7.016,0.12
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,64,1,1,23,161.579,14.699,0.002,157.002,6.974,0.067
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,128,1,1,23,161.08,14.842,0.002,155.474,6.963,0.068
AMD Firepro W9100,Convolution,ONE_D,2508,2508,64,64,256,1,1,23,161.838,11.938,0.002,149.018,6.975,0.067
