device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,241.16,50.52,0.004,538.722,0.001,10.463
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,242.981,54.966,0.004,463.503,0.001,9.233
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,243.996,55.087,0.007,442.022,0.001,9.212
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,242.973,53.418,0.007,444.76,0.001,9.25
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,243.202,55.027,0.006,430.421,0.002,9.228
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,246.55,53.227,0.003,431.027,0.001,9.252
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,243.42,54.895,0.004,434.899,0.001,9.282
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,243.121,54.496,0.004,432.905,0.001,9.317
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,243.165,54.907,0.006,432.766,0.002,9.301
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,240.366,57.891,0.009,500.324,0.001,16.297
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,239.693,58.776,0.006,433.217,0.001,14.151
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,240.925,60.632,0.008,562.037,0.001,8.844
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,249.638,55.281,0.006,403.391,0.001,8.966
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,244.897,55.225,0.006,411.071,0.002,8.937
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,245.829,54.736,0.004,400.36,0.002,8.957
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,244.783,55.335,0.004,400.923,0.001,9.005
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,245.104,55.143,0.006,420.343,0.001,8.89
AMD Firepro W9100,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,244.911,55.682,0.004,410.132,0.001,8.974
