device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,1,4,38.4434,433.792,10.871,0.002,13.274,20.879,3.379
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,1,8,38.4434,433.434,10.379,0.003,7.786,23.036,1.889
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,2,4,38.4434,434.111,9.641,0.002,7.767,22.614,3.047
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,2,8,38.4434,434.549,9.917,0.003,6.451,20.795,1.816
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,4,1,38.4434,403.466,9.623,0.003,13.022,20.765,3.169
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,4,2,38.4434,435.583,8.592,0.003,7.567,20.256,1.862
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,4,4,38.4434,433.685,10.317,0.004,6.998,24.394,1.985
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,4,8,38.4434,443.754,8.291,0.002,6.818,19.984,1.855
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,8,1,38.4434,393.01,11.339,0.003,7.548,23.91,4.498
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,8,2,38.4434,434.839,10.202,0.003,7.135,24.443,1.981
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,8,4,38.4434,434.4,10.3,0.003,7.068,20.815,1.611
AMD Firepro W9100,Array3dAverage,THREE_D,216,1,8,8,38.4434,434.564,10.19,0.017,7.699,23.223,1.892
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,1,4,38.4434,433.594,11.349,0.017,7.773,23.968,3.665
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,1,8,38.4434,434.838,10.252,0.004,5.052,24.566,1.982
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,2,4,38.4434,433.791,11.435,0.017,4.986,24.772,3.731
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,2,8,38.4434,435.61,10.557,0.019,4.659,25.314,2.094
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,4,1,38.4434,392.371,11.32,0.003,7.8,23.952,4.318
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,4,2,38.4434,435.799,9.882,0.018,5.21,23.847,1.924
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,4,4,38.4434,433.716,8.364,0.002,4.441,21.639,2.015
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,4,8,38.4434,434.098,8.124,0.002,4.432,21.408,2.005
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,8,1,38.4434,398.628,10.179,0.003,4.739,20.735,3.605
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,8,2,38.4434,434.114,10.319,0.004,5.061,22.367,1.895
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,8,4,38.4434,434.272,9.921,0.017,4.826,20.996,1.897
AMD Firepro W9100,Array3dAverage,THREE_D,216,2,8,8,38.4434,433.014,10.001,0.018,4.799,25.905,2.102
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,1,1,38.4434,410.853,12.943,0.002,13.369,19.597,4.984
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,1,2,38.4434,446.495,11.173,0.002,7.826,24.761,2.252
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,1,4,38.4434,446.954,9.894,0.002,5.283,25.012,2.58
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,1,8,38.4434,452.957,9.406,0.002,3.487,23.309,2.19
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,2,1,38.4434,404.764,12.919,0.002,7.826,22.358,5.67
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,2,2,38.4434,446.272,9.439,0.002,5.036,22.522,2.219
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,2,4,38.4434,447.385,11.403,0.003,3.963,24.186,2.578
AMD Firepro W9100,Array3dAverage,THREE_D,216,4,2,8,38.4434,447.782,11.657,0.002,3.682,24.033,2.573
