device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,1,1,1,38,593.274,115.847,0.006,1262.97,0.001,20.93
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,2,1,1,38,594.208,119.362,0.007,1097.27,0.001,19.896
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,4,1,1,38,612.275,112.984,0.006,1007.65,0.001,19.906
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,8,1,1,38,596.909,116.044,0.03,991.788,0.001,19.837
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,16,1,1,38,594.611,116.584,0.004,1019.64,0.001,19.803
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,32,1,1,38,595.011,113.616,0.007,1010.49,0.002,19.978
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,64,1,1,38,593.214,113.215,0.006,1027.64,0.001,19.901
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,128,1,1,38,593.076,119.128,0.004,1008.48,0.001,19.963
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,256,1,1,38,593.836,115.781,0.004,1011.1,0.001,19.985
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,1,1,1,38,596.055,124.35,0.004,1266.06,0.002,20.801
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,2,1,1,38,593.411,119.095,0.007,1099.48,0.001,19.834
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,4,1,1,38,593.735,117.85,0.005,1007.06,0.001,19.862
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,8,1,1,38,593.739,113.241,0.007,981.054,0.002,19.677
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,16,1,1,38,593.416,117.416,0.006,1019.79,0.002,19.72
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,32,1,1,38,593.036,115.498,0.004,1011.34,0.002,19.762
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,64,1,1,38,602.742,115.754,0.006,1006.91,0.002,19.878
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,128,1,1,38,594.32,116.068,0.004,1000.13,0.001,19.837
AMD Firepro W9100,FluidSimulation,ONE_D,38,2232,2232,3,256,1,1,38,603.433,117.645,0.004,1004.69,0.001,19.877
