device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,2,25.3474,232.135,8.941,0.002,15.659,18.542,2.544
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,4,25.3474,239.299,6.858,0.002,7.727,7.505,0.132
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,1,25.3474,225.26,8.248,0.001,15.565,7.412,1.497
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,2,25.3474,228.439,8.063,0.002,7.772,7.471,0.065
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,4,25.3474,226.248,7.632,0.002,4.225,7.411,0.083
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,1,25.3474,226.285,7.187,0.002,8.279,6.87,1.328
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,2,25.3474,235.295,8.325,0.001,4.226,7.416,0.12
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,4,25.3474,235.27,7.962,0.001,3.662,7.445,0.07
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,1,25.3474,223.708,8.271,0.002,15.55,7.437,0.865
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,2,25.3474,228.018,8.167,0.002,7.808,7.39,0.066
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,4,25.3474,227.749,7.98,0.002,4.173,7.481,0.106
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,1,25.3474,226.045,6.787,0.001,8.215,6.885,0.86
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,2,25.3474,228.771,7.65,0.002,4.226,7.414,0.066
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,4,25.3474,223.216,7.935,0.002,2.394,7.408,0.065
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,1,25.3474,228.031,8.05,0.002,4.792,7.403,1.026
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,2,25.3474,224.417,7.657,0.002,2.311,7.416,0.068
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,4,25.3474,222.726,7.665,0.001,2.217,7.447,0.125
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,1,25.3474,224.864,8.681,0.001,8.432,7.42,1.503
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,2,25.3474,225.572,7.991,0.002,4.163,7.436,0.068
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,4,25.3474,227.932,6.462,0.002,2.223,5.826,0.098
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,1,25.3474,224.56,7.141,0.002,4.651,6.941,1.294
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,2,25.3474,223.648,7.752,0.001,2.415,7.455,0.068
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,4,25.3474,223.792,8.148,0.002,1.465,7.358,0.069
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,1,25.3474,224.571,8.59,0.002,2.983,7.42,1.775
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,2,25.3474,222.84,8.018,0.002,1.461,7.433,0.067
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,4,25.3474,222.98,8.106,0.002,1.477,7.386,0.068
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,2,25.3474,230.973,8.518,0.002,15.625,7.222,1.267
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,4,25.3474,225.995,7.99,0.002,7.774,7.209,0.063
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,1,25.3474,228.093,7.428,0.003,15.526,7.188,1.349
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,2,25.3474,224.21,7.954,0.001,7.782,7.199,0.067
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,4,25.3474,226.545,7.571,0.002,4.229,7.194,0.118
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,1,25.3474,226.378,7.507,0.001,8.262,6.711,1.322
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,2,25.3474,229.103,7.675,0.002,4.233,7.217,0.11
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,4,25.3474,223.651,7.771,0.001,3.716,7.191,0.065
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,1,25.3474,222.995,8.124,0.001,15.585,7.203,1.5
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,2,25.3474,228.979,7.806,0.001,7.764,7.219,0.065
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,4,25.3474,228.907,7.98,0.002,4.212,7.222,0.119
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,1,25.3474,222.746,8.46,0.002,8.372,7.217,1.284
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,2,25.3474,226.255,7.926,0.002,4.139,7.21,0.122
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,4,25.3474,239.732,7.792,0.002,2.399,7.213,0.075
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,1,25.3474,222.918,8.435,0.001,4.836,7.231,1.698
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,2,25.3474,228.094,8.082,0.002,2.369,7.203,0.066
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,4,25.3474,224.379,8.021,0.001,2.245,7.175,0.123
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,1,25.3474,224.749,8.054,0.001,8.39,7.249,1.704
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,2,25.3474,227.534,7.976,0.001,4.198,7.178,0.073
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,4,25.3474,229.464,8.069,0.001,2.415,7.182,0.065
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,1,25.3474,225.926,8.176,0.001,4.776,7.193,1.725
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,2,25.3474,227.812,8.147,0.001,2.338,7.204,0.065
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,4,25.3474,229.555,7.938,0.001,1.477,7.205,0.064
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,1,25.3474,223.937,8.47,0.001,2.934,7.217,1.757
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,2,25.3474,222.841,8.064,0.002,1.471,7.211,0.124
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,4,25.3474,229.989,7.579,0.002,1.447,7.201,0.064
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,2,25.3474,227.016,8.139,0.001,15.607,7.202,2.519
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,4,25.3474,223.682,7.64,0.002,7.839,7.219,0.058
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,1,25.3474,226.774,8.415,0.001,15.604,7.217,0.83
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,2,25.3474,222.53,7.869,0.001,7.818,7.223,0.059
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,4,25.3474,224.951,6.824,0.001,4.069,6.778,0.062
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,1,25.3474,221.577,8.44,0.001,8.352,7.307,0.834
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,2,25.3474,224.809,7.711,0.001,4.22,7.182,0.059
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,4,25.3474,221.68,7.828,0.001,3.74,7.211,0.059
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,1,25.3474,221.868,6.878,0.002,15.474,7.206,1.242
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,2,25.3474,221.898,7.63,0.002,7.79,7.245,0.059
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,4,25.3474,224.87,6.699,0.001,4.069,6.632,0.059
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,1,25.3474,222.254,8.138,0.001,8.385,7.222,1.336
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,2,25.3474,224.738,8.029,0.001,4.191,7.192,0.058
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,4,25.3474,221.442,8.08,0.002,2.366,7.22,0.06
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,1,25.3474,223.031,8.54,0.001,4.782,7.185,1.529
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,2,25.3474,221.611,7.916,0.001,2.389,7.213,0.058
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,4,25.3474,222.964,7.642,0.002,2.246,7.201,0.061
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,1,25.3474,224.502,8.167,0.016,8.344,7.24,1.337
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,2,25.3474,226.387,6.67,0.001,4.072,6.321,0.058
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,4,25.3474,224.706,7.869,0.001,2.353,7.214,0.06
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,1,25.3474,224.387,7.506,0.002,4.598,6.695,1.015
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,2,25.3474,223.354,7.607,0.002,2.363,7.229,0.059
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,4,25.3474,222.05,8.063,0.001,1.47,7.196,0.062
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,1,25.3474,223.979,8.245,0.001,2.986,7.226,1.582
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,2,25.3474,221.483,7.787,0.001,1.496,7.19,0.06
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,4,4,25.3474,222.057,8.077,0.001,1.466,7.236,0.113
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,2,25.3474,225.283,6.459,0.001,15.745,5.67,2.798
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,1,4,25.3474,227.85,7.204,0.004,7.683,5.912,0.044
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,1,25.3474,249.492,6.539,0.003,15.797,7.122,2.335
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,2,25.3474,230.483,7.264,0.004,7.658,5.884,0.048
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,2,4,25.3474,228.844,7.459,0.017,3.952,6.084,0.048
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,1,25.3474,250.571,7.387,0.003,8.604,6.139,1.995
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,2,25.3474,225.575,6.975,0.002,4.038,7.014,0.133
AMD Firepro W9100,Array3dAverage,THREE_D,188,1,4,4,25.3474,227.744,7.07,0.017,3.514,5.708,0.043
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,1,25.3474,256.692,8.43,0.002,15.752,5.794,2.003
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,2,25.3474,231.909,6.921,0.003,7.654,6.096,0.044
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,1,4,25.3474,226.817,7.209,0.017,4.009,6.126,0.064
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,1,25.3474,251.231,7.263,0.003,8.635,6.514,2.111
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,2,25.3474,229.788,7.283,0.016,4.043,5.762,0.06
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,2,4,25.3474,223.732,7.414,0.002,2.255,6.129,0.064
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,1,25.3474,251.959,7.876,0.017,5.043,6.468,2.192
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,2,25.3474,225.814,7.244,0.003,2.238,6.065,0.044
AMD Firepro W9100,Array3dAverage,THREE_D,188,2,4,4,25.3474,225.852,7.602,0.002,2.079,6.087,0.045
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,1,25.3474,252.01,7.572,0.02,8.717,6.324,2.197
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,2,25.3474,225.937,7.382,0.017,4.05,6.129,0.045
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,1,4,25.3474,228.248,7.451,0.002,2.272,6.124,0.047
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,1,25.3474,252.948,7.333,0.002,5.006,6.524,2.194
AMD Firepro W9100,Array3dAverage,THREE_D,188,4,2,2,25.3474,228.273,6.67,0.018,2.186,6.115,0.048
