device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,1,1,1,11,61.503,9.757,0.002,3651.55,3.654,0.873
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,2,1,1,11,86.669,8.127,0.002,1826.49,3.569,0.107
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,4,1,1,11,83.735,8.212,0.002,914.052,3.585,0.106
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,8,1,1,11,83.878,8.353,0.001,457.806,3.517,0.056
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,16,1,1,11,82.016,8.647,0.002,229.628,3.502,0.057
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,32,1,1,11,84.978,8.668,0.001,115.573,3.524,0.059
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,64,1,1,11,83.478,8.491,0.002,77.697,3.525,0.06
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,128,1,1,11,81.967,8.654,0.002,76.53,3.519,0.056
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,256,1,1,11,81.542,8.447,0.002,74.655,3.588,0.111
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,1,1,1,11,61.152,8.913,0.002,3651.71,3.534,0.972
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,2,1,1,11,63.72,8.889,0.001,1826.69,3.539,0.152
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,4,1,1,11,83.984,8.859,0.002,914.207,3.475,0.12
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,8,1,1,11,83.616,8.626,0.002,458.016,3.485,0.118
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,16,1,1,11,86.772,8.814,0.001,229.857,3.489,0.072
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,32,1,1,11,81.994,8.528,0.002,115.84,3.48,0.12
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,64,1,1,11,87.151,9.181,0.002,77.826,3.53,0.07
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,128,1,1,11,83.103,8.688,0.001,76.843,3.488,0.07
AMD Firepro W9100,Convolution,ONE_D,1773,1773,64,64,256,1,1,11,80.19,9.067,0.002,74.896,3.49,0.088
