device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,786432,1,1,1,12,65.915,4.721,0.002,8.956,6.818,0.962
AMD Firepro W9100,Reduction,ONE_D,786432,2,1,1,12,60.798,4.055,0.001,5.826,3.205,0.212
AMD Firepro W9100,Reduction,ONE_D,786432,4,1,1,12,62.427,4.061,0.001,4.647,1.076,0.13
AMD Firepro W9100,Reduction,ONE_D,786432,8,1,1,12,64.36,4.077,0.002,4.617,0.731,0.119
AMD Firepro W9100,Reduction,ONE_D,786432,16,1,1,12,63.301,4.09,0.001,4.58,0.299,0.07
AMD Firepro W9100,Reduction,ONE_D,786432,32,1,1,12,61.704,4.111,0.001,4.773,0.171,0.058
AMD Firepro W9100,Reduction,ONE_D,786432,64,1,1,12,61.509,4.117,0.001,4.289,0.105,0.044
AMD Firepro W9100,Reduction,ONE_D,786432,128,1,1,12,64.001,4.121,0,4.711,0.072,0.041
AMD Firepro W9100,Reduction,ONE_D,786432,256,1,1,12,64.189,4.123,0.003,4.403,0.053,0.04
AMD Firepro W9100,Reduction,ONE_D,786432,1,1,1,12,65.149,9.546,0.001,8.25,8.338,1.485
AMD Firepro W9100,Reduction,ONE_D,786432,2,1,1,12,63.265,3.923,0.001,6.177,2.521,0.212
AMD Firepro W9100,Reduction,ONE_D,786432,4,1,1,12,61.494,3.679,0.001,5.394,1.07,0.117
AMD Firepro W9100,Reduction,ONE_D,786432,8,1,1,12,65.188,3.821,0.001,4.742,0.562,0.078
AMD Firepro W9100,Reduction,ONE_D,786432,16,1,1,12,61.837,3.702,0.001,4.637,0.309,0.062
AMD Firepro W9100,Reduction,ONE_D,786432,32,1,1,12,61.783,3.582,0.001,4.134,0.245,0.061
AMD Firepro W9100,Reduction,ONE_D,786432,64,1,1,12,61.61,3.609,0,4.366,0.123,0.058
AMD Firepro W9100,Reduction,ONE_D,786432,128,1,1,12,61.607,3.619,0.001,4.52,0.112,0.069
AMD Firepro W9100,Reduction,ONE_D,786432,256,1,1,12,61.984,3.634,0,4.292,0.071,0.057
AMD Firepro W9100,Reduction,ONE_D,786432,1,1,1,12,64.913,4.117,0.002,13.501,5.218,0.39
AMD Firepro W9100,Reduction,ONE_D,786432,2,1,1,12,61.502,4.066,0.001,5.319,2.792,0.264
AMD Firepro W9100,Reduction,ONE_D,786432,4,1,1,12,62.064,4.085,0.001,5.197,1.083,0.136
AMD Firepro W9100,Reduction,ONE_D,786432,8,1,1,12,65.165,4.099,0.001,4.468,0.689,0.109
AMD Firepro W9100,Reduction,ONE_D,786432,16,1,1,12,63.464,4.191,0.002,4.195,0.3,0.07
AMD Firepro W9100,Reduction,ONE_D,786432,32,1,1,12,63.876,4.133,0.001,4.443,0.168,0.058
AMD Firepro W9100,Reduction,ONE_D,786432,64,1,1,12,64.69,4.112,0.001,4.081,0.107,0.052
AMD Firepro W9100,Reduction,ONE_D,786432,128,1,1,12,62.568,4.122,0.003,4.2,0.074,0.051
AMD Firepro W9100,Reduction,ONE_D,786432,256,1,1,12,62.101,4.131,0.001,4.428,0.054,0.053
AMD Firepro W9100,Reduction,ONE_D,786432,1,1,1,12,68.417,4.689,0.002,7.428,8.53,1.426
AMD Firepro W9100,Reduction,ONE_D,786432,2,1,1,12,60.965,4.075,0.001,5.641,3.543,0.311
AMD Firepro W9100,Reduction,ONE_D,786432,4,1,1,12,62.799,4.149,0.001,4.783,1.08,0.136
AMD Firepro W9100,Reduction,ONE_D,786432,8,1,1,12,64.336,4.139,0.002,4.882,0.866,0.136
AMD Firepro W9100,Reduction,ONE_D,786432,16,1,1,12,63.228,4.123,0.001,4.486,0.39,0.094
AMD Firepro W9100,Reduction,ONE_D,786432,32,1,1,12,61.645,4.135,0.003,4.595,0.169,0.065
AMD Firepro W9100,Reduction,ONE_D,786432,64,1,1,12,64.252,4.125,0.002,4.436,0.104,0.06
AMD Firepro W9100,Reduction,ONE_D,786432,128,1,1,12,63.971,4.13,0.002,4.694,0.072,0.056
AMD Firepro W9100,Reduction,ONE_D,786432,256,1,1,12,63.695,4.165,0.001,4.263,0.07,0.082
AMD Firepro W9100,Reduction,ONE_D,786432,1,1,1,12,66.817,4.656,0.002,6.666,4.969,0.867
AMD Firepro W9100,Reduction,ONE_D,786432,2,1,1,12,61.692,4.079,0.001,5.478,2.588,0.284
AMD Firepro W9100,Reduction,ONE_D,786432,4,1,1,12,62.267,4.08,0.001,5.106,1.07,0.138
AMD Firepro W9100,Reduction,ONE_D,786432,8,1,1,12,64.775,4.116,0.003,4.603,0.59,0.097
AMD Firepro W9100,Reduction,ONE_D,786432,16,1,1,12,62.301,4.115,0.002,4.596,0.421,0.083
AMD Firepro W9100,Reduction,ONE_D,786432,32,1,1,12,61.798,4.136,0.002,4.544,0.174,0.063
AMD Firepro W9100,Reduction,ONE_D,786432,64,1,1,12,63.983,4.121,0.001,4.675,0.111,0.057
AMD Firepro W9100,Reduction,ONE_D,786432,128,1,1,12,64.219,4.109,0.001,4.574,0.069,0.056
AMD Firepro W9100,Reduction,ONE_D,786432,256,1,1,12,62.653,4.117,0.003,4.209,0.054,0.054
