device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,1,2,9.5957,83.71,3.99,0,6.448,2.448,0.901
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,1,4,9.5957,84.458,3.693,0.001,3.342,2.727,0.053
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,1,8,9.5957,81.745,3.99,0,1.989,2.488,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,2,1,9.5957,84.533,3.621,0,6.068,2.722,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,2,2,9.5957,84.277,3.792,0.001,3.347,2.46,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,2,4,9.5957,87.492,3.747,0,1.975,2.829,0.055
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,2,8,9.5957,88.331,3.793,0.001,1.727,2.485,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,4,1,9.5957,85.154,4.171,0.001,3.359,2.737,0.075
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,4,2,9.5957,85.503,4.264,0.001,1.986,2.485,0.038
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,4,4,9.5957,82.08,3.694,0.001,1.741,2.718,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,4,8,9.5957,81.985,4.266,0,1.854,2.421,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,8,1,9.5957,88.231,4.058,0.001,1.986,2.499,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,8,2,9.5957,87.365,4.135,0.001,1.713,2.765,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,8,4,9.5957,83.011,4.374,0.001,1.865,2.423,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,1,8,8,9.5957,82.198,3.756,0.001,2.013,2.477,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,1,1,9.5957,87.929,3.834,0.001,6.07,2.507,0.036
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,1,2,9.5957,85.7,4.438,0.001,3.364,2.695,0.075
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,1,4,9.5957,82.803,4.171,0.001,1.973,2.493,0.038
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,1,8,9.5957,86.828,3.877,0.001,1.155,2.477,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,2,1,9.5957,87.688,3.893,0.001,3.339,2.416,0.049
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,2,2,9.5957,87.158,3.95,0.001,1.958,2.717,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,2,4,9.5957,82.521,3.853,0,1.182,2.698,0.038
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,2,8,9.5957,81.822,4.049,0.002,1.112,2.411,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,4,1,9.5957,89.602,3.76,0.001,1.933,2.47,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,4,2,9.5957,87.442,3.999,0.001,1.211,2.472,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,4,4,9.5957,84.199,4.086,0,1.065,2.726,0.038
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,4,8,9.5957,83.025,4.067,0.001,1.109,2.436,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,8,1,9.5957,89.602,4.01,0.002,1.149,2.851,0.056
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,8,2,9.5957,87.428,3.69,0.001,1.08,2.875,0.058
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,8,4,9.5957,84.181,4.47,0,1.116,2.644,0.053
AMD Firepro W9100,Array3dAverage,THREE_D,136,2,8,8,9.5957,83.102,4.138,0.001,1.1,2.683,0.032
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,1,1,9.5957,89.784,3.986,0.001,3.342,2.509,0.038
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,1,2,9.5957,87.515,3.708,0.001,1.906,2.465,0.038
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,1,4,9.5957,82.9,3.719,0.001,1.046,2.506,0.057
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,1,8,9.5957,82.58,3.763,0,0.77,2.396,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,2,1,9.5957,89.651,4.227,0,1.912,2.463,0.05
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,2,2,9.5957,87.541,4.065,0,1.172,2.464,0.056
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,2,4,9.5957,84.159,4.169,0.001,0.756,2.38,0.049
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,2,8,9.5957,82.797,4.027,0.001,0.757,2.488,0.055
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,4,1,9.5957,89.755,3.743,0,1.133,2.692,0.046
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,4,2,9.5957,82.407,3.786,0.001,0.783,2.417,0.054
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,4,4,9.5957,82.658,3.956,0.001,0.773,2.69,0.037
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,4,8,9.5957,82.826,3.783,0.001,0.789,2.701,0.064
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,8,1,9.5957,87.902,3.638,0.001,0.783,2.433,0.057
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,8,2,9.5957,82.114,4.228,0,0.707,2.275,0.056
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,8,4,9.5957,82.305,3.916,0.001,0.765,2.315,0.056
AMD Firepro W9100,Array3dAverage,THREE_D,136,4,8,8,9.5957,82.633,4.148,0.001,0.783,2.394,0.05
AMD Firepro W9100,Array3dAverage,THREE_D,136,8,1,1,9.5957,89.615,3.843,0.001,1.906,2.695,0.036
