device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,102.999,0.004,1391.98,0.001,16.436
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,102.966,0.002,1459.49,0.002,16.424
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,98.41,0.007,1918.45,0,30.199
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,100.027,0.005,1303.9,0.001,28.692
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,109.117,0.008,1307.58,0.001,34.064
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,107.572,0.003,1307.8,0.001,38.296
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,105.66,0.005,1304.83,0.002,34.03
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,108.165,0.007,1294.59,0.001,36.786
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,98.69,0.003,1271.44,0.001,28.843
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,108.403,0.005,1713.56,0.002,16.83
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,98.506,0.003,1390.86,0.001,16.649
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,101.103,0.003,1417.76,0.001,16.826
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,101.237,0.005,1407.95,0.001,16.831
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,104.399,0.004,1415.22,0.002,16.881
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,104.559,0.005,1408.96,0.002,16.884
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,99.616,0.002,1411.41,0.001,16.854
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,98.073,0.002,1401.8,0.001,16.883
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,99.112,0.005,1408.04,0.001,16.842
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,103.456,0.005,1400.63,0.001,16.778
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,100.344,0.005,1401.54,0.001,16.778
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,100.133,0.004,1402.26,0.001,16.814
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,97.778,0.005,1408.42,0.002,16.799
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,103.835,0.005,1406.35,0.001,16.397
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,103.267,0.005,1737.51,0.001,16.814
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,103.928,0.002,1528.78,0.001,16.427
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,98.665,0.002,1410.61,0.002,16.459
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,98.76,0.004,1397.9,0.002,16.528
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,104.345,0.003,1449.45,0.001,16.359
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,98.113,0.002,1609,0.002,16.422
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,102.505,0.002,1757.44,0.002,16.423
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,102.231,0.003,1970.2,0.001,16.387
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,101.394,0.004,2678.74,0.002,19.68
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,103.464,0.004,1507.98,0.002,16.247
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,100.298,0.005,1398.11,0.004,16.169
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,101.144,0.003,1398.96,0.001,16.206
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,102.784,0.002,1415.15,0.001,16.169
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,97.313,0.003,1425.21,0.002,16.204
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,102.454,0.004,1439.33,0.002,16.274
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,101.037,0.004,1571.84,0.001,16.42
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,100.659,0.004,1710.61,0.002,16.419
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,99.282,0.002,1389.58,0.001,16.472
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,98.305,0.005,1379.11,0.001,16.422
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,104.237,0.005,1409.66,0.001,16.384
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,100.287,0.003,1407.06,0.001,16.411
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,103.936,0.004,1389.03,0.001,16.427
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,100.962,0.002,1389.28,0.002,16.418
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,102.869,0.006,1438.67,0.001,16.32
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,103.897,0.015,1396.71,0.001,16.338
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,104.307,0.004,1397.19,0.002,16.262
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,103.079,0.005,1399.16,0.001,16.412
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,99.119,0.003,1408.23,0.002,16.783
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,101.461,0.004,1407.06,0.001,16.762
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,93.243,0.003,1390.8,0.002,16.762
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,96.158,0.002,1396.5,0.002,16.757
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,104.641,0.004,1410.23,0.001,16.824
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,98.349,0.003,1409.51,0.001,16.821
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,99.057,0.002,1411.97,0.001,16.896
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,97.658,0.003,1407.96,0.001,16.811
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,101.874,0.003,1400.57,0.002,16.828
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,100.147,0.005,1415.64,0.001,16.836
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,102.062,0.005,1417.24,0.002,16.846
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,101.889,0.005,1399.74,0.001,16.869
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,98.332,0.005,1389.63,0.001,16.152
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,102.384,0.005,1401.8,0.002,16.352
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,104.366,0.002,1406.27,0.001,16.375
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,103.669,0.005,1400.48,0.001,16.466
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,99.556,0.002,1408.15,0.001,16.479
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,104.472,0.005,1397.28,0.001,16.447
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,99.642,0.006,1614.14,0.001,33.469
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,106.005,0.005,1849.04,0.002,16.559
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,97.841,0.002,1408.93,0.001,16.265
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,102.611,0.003,1350.89,0.002,16.444
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,100.516,0.004,1439.26,0.002,16.556
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,101.013,0.005,1591.38,0.002,16.289
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,98.035,0.005,1780.15,0.001,16.391
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,104.525,0.005,1958.85,0.001,16.403
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,100.637,0.002,2630.35,0.001,16.443
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,97.77,0.004,1492.78,0.001,16.336
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,100.129,0.005,1398.7,0.001,16.379
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,104.042,0.002,1417.5,0.002,16.397
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,104.225,0.003,1421.36,0.002,16.372
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,100.311,0.005,1427.49,0.002,16.685
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,104.437,0.003,1439.03,0.002,16.743
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,104.576,0.002,1566.02,0.001,16.68
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,103.485,0.003,1719.62,0.001,16.705
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,96.858,0.002,1394.25,0.001,16.785
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,99.403,0.003,1408.11,0.002,16.796
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,98.946,0.002,1401.6,0.001,16.746
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,99.429,0.003,1411.3,0.002,16.961
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,97.081,0.002,1381.1,0.001,16.698
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,101.396,0.003,1399.46,0.002,16.756
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,96.555,0.004,1461.31,0.001,16.719
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,100.893,0.005,1385.88,0.001,16.717
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,104.508,0.005,1406.97,0.001,16.717
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,105.116,0.005,1416.6,0.001,16.668
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,103.381,0.005,1400.53,0.001,16.584
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,98.653,0.005,1408.65,0.001,16.631
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,102.788,0.004,1398.89,0.002,16.588
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,102.359,0.002,1396.31,0.001,16.598
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,104.201,0.002,1401.33,0.001,16.67
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,99.541,0.004,1407.09,0.002,16.63
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,104.738,0.003,1409.01,0.001,16.707
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,100.544,0.002,1406.88,0.001,16.649
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,102.479,0.002,1399.76,0.001,16.763
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,99.694,0.002,1402.36,0.002,16.686
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,98.207,0.005,1411.53,0.001,16.704
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,100.536,0.005,1401.32,0.002,16.656
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,99.033,0.005,1401.6,0.002,16.657
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,100.459,0.002,1407.87,0.001,16.692
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,102.506,0.005,1397.93,0.002,16.069
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,102.052,0.002,1381.35,0.002,16.085
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,101.984,0.005,1410.69,0.002,16.804
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,101.804,0.005,1389.82,0.001,16.03
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,111.133,0.005,2027.24,0.001,17.048
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,103.829,0.002,1540.1,0.001,16.359
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,97.742,0.002,1410.19,0.001,16.312
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,97.728,0.002,1406.48,0.001,16.29
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,100.155,0.003,1439.47,0.002,16.249
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,103.648,0.003,1607.52,0.002,16.501
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,99.617,0.003,1781.29,0.002,16.222
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,100.044,0.005,1955.03,0.002,16.203
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,99.554,0.002,2627.57,0.001,16.228
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,103.255,0.002,1515.56,0.001,16.23
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,104.285,0.005,1403.83,0.002,16.241
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,103.395,0.002,1389.66,0.001,16.267
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,97.851,0.004,1415.46,0.001,16.236
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,97.244,0.005,1432.36,0.002,16.262
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,100.166,0.002,1441.35,0.002,16.232
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,109.041,0.003,1657.95,0.002,16.229
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,97.99,0.002,1707.52,0.002,16.312
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,100.762,0.005,1392.37,0.002,16.702
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,103.135,0.002,1361.32,0.001,16.435
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,97.922,0.002,1409.03,0.001,16.428
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,100.332,0.005,1411.08,0.001,16.314
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,99.857,0.005,1390.35,0.001,16.46
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,100.528,0.005,1400.22,0.002,16.437
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,98.056,0.003,1449.22,0.001,16.447
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,99.496,0.003,1407.32,0.002,16.377
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,99.665,0.005,1398.52,0.001,16.046
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,103.743,0.005,1407.81,0.001,16.028
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,96.935,0.003,1406.36,0.001,16
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,99.877,0.002,1400.44,0.002,16.03
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,98.614,0.004,1389.41,0.001,16.01
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,98.527,0.002,1396.5,0.001,16.066
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,101.623,0.003,1388.18,0.002,16.036
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,100.041,0.002,1390.44,0.001,16.125
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,99.661,0.002,1400.21,0.001,16.045
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,103.77,0.002,1397.74,0.001,16.043
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,101.184,0.005,1388.3,0.001,16.016
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,102.9,0.002,1399.13,0.001,16.034
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,102.017,0.002,1399.88,0.002,16.016
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,100.633,0.005,1409.1,0.001,16.048
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,97.292,0.005,1389.59,0.001,15.998
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,104.224,0.003,1387.27,0.002,16.037
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,101.885,0.005,1398.37,0.001,16.073
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,97.285,0.004,1390.03,0.001,16.114
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,102.93,0.004,1409.61,0.001,16.649
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,97.4,0.002,1400.62,0.001,16.251
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,103.012,0.004,1741.6,0.002,16.619
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,99.933,0.001,1536.74,0.002,16.233
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,102.944,0.003,1402.54,0.002,16.199
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,101.561,0.002,1381.15,0.001,16.292
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,100.265,0.002,1431.72,0.001,16.288
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,99.625,0.002,1610.55,0.001,16.293
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,103.1,0.004,1760.1,0.001,16.32
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,100.626,0.002,1961.17,0.001,16.278
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,101.161,0.003,2630.15,0.002,16.292
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,100.481,0.005,1518.25,0.001,16.173
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,103.342,0.003,1387.82,0.001,16.187
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,104.102,0.002,1398.31,0.001,16.451
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,99.11,0.005,1415.77,0.001,16.253
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,97.714,0.003,1427.08,0.002,16.338
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,102.35,0.003,1438.08,0.001,16.276
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,102.927,0.003,1558.45,0.001,16.291
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,103.163,0.003,1712,0.001,16.277
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,103.863,0.002,1387.98,0.001,16.301
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,103.663,0.002,1388.66,0.001,16.305
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,103.912,0.002,1405.36,0.002,16.278
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,97.464,0.002,1415.44,0.002,16.283
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,102.96,0.002,1409.45,0.001,16.331
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,99.178,0.002,1394.41,0.001,16.184
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,102.726,0.003,1441.39,0.001,16.201
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,100.218,0.002,1389.71,0.001,16.355
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,102.737,0.002,1401.13,0.001,16.169
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,103.449,0.004,1405.25,0.001,16.203
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,102.61,0.002,1398.91,0.001,16.21
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,96.702,0.002,1407.1,0.001,16.173
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,103.195,0.005,1386.49,0.001,16.12
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,97.806,0.005,1406.35,0.001,16.233
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,102.917,0.003,1395.18,0.001,16.202
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,97.047,0.002,1407.73,0.002,16.292
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,103.576,0.005,1400.52,0.001,16.311
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,99.328,0.005,1405.3,0.002,16.297
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,103.555,0.003,1402.2,0.001,16.305
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,99.26,0.003,1400.19,0.002,16.282
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,96.836,0.002,1399.82,0.001,16.288
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,101.092,0.004,1399.96,0.001,16.293
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,99.813,0.005,1389.6,0.002,16.198
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,104.355,0.004,1387.19,0.001,16.264
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,102.756,0.002,1390.71,0.001,16.265
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,100.432,0.004,1396.78,0.001,16.29
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,103.458,0.003,1400.69,0.001,16.492
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,104.032,0.003,1398.07,0.001,16.318
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,105.242,0.004,1749.54,0.001,16.95
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,103.858,0.002,1529.96,0.001,16.511
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,104.954,0.005,1416.85,0.001,16.494
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,101.021,0.002,1371.9,0.001,16.531
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,96.332,0.003,1441.07,0.002,16.567
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,101.095,0.002,1607.35,0.002,16.531
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,103.211,0.002,1778.26,0.002,16.514
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,104.639,0.003,1951.25,0.001,16.557
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,98.787,0.004,2641.89,0.002,16.527
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,104.745,0.004,1489.92,0.001,16.55
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,98.378,0.002,1391.39,0.002,16.519
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,98.918,0.002,1362.77,0.001,16.574
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,97.825,0.005,1420.5,0.002,16.487
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,97.397,0.005,1427.06,0.001,16.157
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,102.39,0.002,1439.51,0.001,16.231
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,103.864,0.005,1549.25,0.001,16.35
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,102.554,0.003,1741.44,0.001,16.264
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,100.594,0.005,1389.72,0.002,16.459
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,101.36,0.002,1405.2,0.002,16.494
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,104.119,0.005,1401.32,0.001,16.493
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,98.691,0.002,1407.35,0.001,16.43
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,103.945,0.003,1389.64,0.001,16.461
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,100.941,0.005,1393.06,0.002,16.59
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,97.301,0.002,1469.25,0.002,16.477
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,103.089,0.004,1409.63,0.001,16.489
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,100.923,0.005,1416,0.001,16.461
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,103.278,0.005,1400.27,0.002,16.49
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,96.843,0.002,1408.47,0.002,16.504
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,98.43,0.005,1401.87,0.001,16.485
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,103.994,0.002,1393.75,0.001,16.471
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,97.59,0.002,1401.03,0.001,16.631
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,98.367,0.003,1389.97,0.001,16.452
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,101.186,0.001,1407.7,0.001,16.518
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,102.991,0.005,1408.13,0.001,16.22
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,96.888,0.002,1405.91,0.001,16.245
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,102.778,0.002,1402.75,0.001,16.256
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,97.677,0.002,1410.68,0.001,16.294
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,97.773,0.002,1409.48,0.001,16.272
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,98.606,0.005,1402.06,0.001,16.303
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,100.258,0.002,1391,0.001,16.378
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,97.915,0.003,1390.56,0.001,16.328
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,102.721,0.005,1410.07,0.001,16.4
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,98.146,0.004,1397.03,0.001,16.184
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,97.691,0.003,1397.46,0.001,16.209
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,101.549,0.002,1400.32,0.001,16.208
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,100.408,0.006,1611.95,0.002,27.63
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,111.118,0.005,1396.67,0.001,31.606
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,110.681,0.007,1500.31,0.002,16.302
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,97.28,0.002,1389,0.002,16.188
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,99.922,0.004,1660.57,0.001,30.042
