device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,1,1,74.773,0.003,12.744,129.829,21.684
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,2,1,73.192,0.003,12.95,126.369,21.405
Hawaii,MatrixTranspose,TWO_D,8192,8192,256,1,1,72.754,0.004,18.065,131.948,21.476
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,1,1,73.5,0.001,297.972,146.849,18.565
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,2,1,74.702,0.003,152.167,143.609,13.371
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,4,1,70.901,0.002,80.929,143.066,18.629
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,8,1,72.515,0.003,48.241,140.535,13.563
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,16,1,71.327,0.003,26.908,143.049,17.79
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,32,1,73.89,0.003,29.301,145.94,18.618
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,64,1,74.477,0.003,25.854,141.967,13.342
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,128,1,70.879,0.003,66.532,142.174,12.602
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,256,1,70.988,0.003,199.184,147.532,18.618
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,1,1,74.731,0.003,157.311,142.428,18.461
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,2,1,71.714,0.003,79.678,147.394,21.542
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,4,1,73.475,0.003,48.15,142.685,18.638
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,8,1,73.448,0.003,29.577,145.869,18.614
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,16,1,71.298,0.003,15.615,144.699,18.601
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,32,1,74.818,0.002,18.915,146.796,18.652
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,64,1,73.59,0.004,22.301,144.906,18.569
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,128,1,74.622,0.003,30.366,145.62,13.39
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,1,1,73.561,0.002,79.651,142.805,18.464
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,2,1,74.506,0.002,47.977,143.161,18.419
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,4,1,73.451,0.003,29.803,145.93,18.592
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,8,1,74.627,0.003,20.304,149.429,23.273
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,16,1,73.776,0.003,10.854,145.918,18.577
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,32,1,73.73,0.003,10.677,148.869,18.476
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,64,1,71.088,0.003,14.189,146.122,18.623
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,1,1,71.725,0.003,43.41,146.259,18.604
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,2,1,73.665,0.003,24.803,144.726,13.432
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,4,1,71.673,0.003,20.535,145.085,18.598
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,8,1,74.481,0.003,10.584,144.719,18.618
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,16,1,71.638,0.002,13.947,146.177,18.694
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,32,1,71.117,0.003,9.601,149.028,18.649
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,1,1,71.292,0.003,29.712,142.21,13.401
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,2,1,71.441,0.003,20.607,144.586,18.579
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,4,1,74.749,0.003,15.563,143.788,18.649
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,8,1,72.485,0.002,13.482,148.514,18.616
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,16,1,72.632,0.003,8.845,147.583,18.644
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,1,1,77.005,0.003,15.35,140.779,18.494
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,2,1,72.823,0.003,10.729,144.944,18.647
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,4,1,72.147,0.003,8.359,147.331,18.619
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,8,1,72.85,0.003,8.365,147.455,18.617
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,1,1,68.015,0.003,10.862,143.969,18.655
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,2,1,70.74,0.003,8.521,148.616,18.674
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,4,1,72.397,0.003,13.327,148.489,18.673
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,1,1,73.75,0.003,8.625,149.581,18.685
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,2,1,73.809,0.003,8.815,146.604,18.632
Hawaii,MatrixTranspose,TWO_D,8192,8192,256,1,1,71.002,0.003,13.762,142.441,17.875
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,1,1,71.831,0.002,302.149,127.369,20.379
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,2,1,68,0.002,156.234,122.454,23.45
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,4,1,72.173,0.004,86.999,126.496,22.277
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,8,1,72.394,0.004,52.031,129.097,22.447
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,16,1,69.3,0.004,33.934,126.863,22.745
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,32,1,68.268,0.002,28.323,128.485,22.291
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,64,1,72.075,0.004,34.813,128.12,24.155
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,128,1,68.665,0.005,71.047,128.017,20.496
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,256,1,72.84,0.004,209.623,130.017,22.36
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,1,1,70.629,0.004,161.648,127.642,21.766
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,2,1,72.225,0.003,79.391,146.331,17.933
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,4,1,70.534,0.003,43.043,139.912,12.952
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,8,1,72.325,0.003,29.652,144.419,16.787
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,16,1,74.79,0.002,20.135,145.828,18.044
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,32,1,71.517,0.003,13.985,146.106,17.998
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,64,1,75.434,0.017,25.849,143.16,26.021
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,128,1,72.582,0.004,38.009,125.569,24.058
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,1,1,70.342,0.004,83.497,127.328,24.231
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,2,1,74.832,0.004,50.529,122.582,24.061
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,4,1,69.468,0.003,28.675,124.603,23.572
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,8,1,73.734,0.004,19.589,123.531,24.052
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,16,1,71.822,0.004,19.688,130.809,22.283
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,32,1,70.777,0.006,19.528,130.073,25.32
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,64,1,69.487,0.004,20.888,130.09,26.513
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,1,1,67.581,0.004,47.363,121.11,20.406
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,2,1,71.661,0.003,28.657,124.646,28.678
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,4,1,74.777,0.004,23.31,130.227,20.417
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,8,1,67.05,0.004,18.09,129.743,24.167
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,16,1,73.922,0.003,16.835,127.967,21.108
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,32,1,72.022,0.005,18.547,131.662,23.01
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,1,1,71.316,0.002,24.733,145.572,17.956
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,2,1,73.699,0.003,15.486,147.6,21.517
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,4,1,71.211,0.003,10.732,145.655,18.035
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,8,1,70.649,0.003,13.358,148.141,22.854
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,16,1,75.074,0.003,8.528,146.449,17.928
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,1,1,71.365,0.003,15.511,144.512,18.002
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,2,1,73.672,0.003,10.746,146.932,17.945
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,4,1,72.416,0.003,13.113,148.852,11.647
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,8,1,72.229,0.003,13.124,141.73,22.883
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,1,1,70.58,0.004,17.63,130.269,24.072
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,2,1,71.964,0.004,17.537,132.539,21.924
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,4,1,68.63,0.002,12.313,126.063,24.085
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,1,1,70.634,0.005,12.518,129.121,20.391
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,2,1,73.671,0.004,17.165,126.418,23.496
Hawaii,MatrixTranspose,TWO_D,8192,8192,256,1,1,71.855,0.004,17.838,132.583,22.221
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,1,1,72.957,0.004,308.018,124.035,21.821
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,2,1,74.74,0.004,161.892,123.9,21.764
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,4,1,73.095,0.003,89.256,128.797,26.042
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,8,1,72.449,0.004,52.692,128.448,25.897
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,16,1,75.31,0.004,34.565,126.722,21.714
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,32,1,74.787,0.003,34.087,122.513,21.767
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,64,1,73.636,0.002,35.512,122.832,32.533
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,128,1,73.168,0.003,71.702,121.404,21.777
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,256,1,74.937,0.004,209.499,126.017,21.865
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,1,1,74.035,0.002,156.572,119.873,21.657
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,2,1,73.15,0.002,89.16,128.807,21.429
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,4,1,72.705,0.004,52.532,127.483,31.702
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,8,1,72.945,0.003,34.271,125.445,21.368
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,16,1,72.757,0.004,25.147,125.021,31.831
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,32,1,73.184,0.002,23.431,124.914,21.416
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,64,1,73.003,0.003,26.198,123.161,31.629
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,128,1,72.633,0.004,40.222,120.589,21.407
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,1,1,72.582,0.002,88.659,120.729,31.783
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,2,1,75.689,0.004,52.544,122.908,26.772
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,4,1,73.993,0.002,29.179,124.77,21.464
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,8,1,73.487,0.002,24.691,133.683,21.367
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,16,1,73.771,0.002,19.099,129.16,21.33
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,32,1,72.922,0.004,20.039,129.975,14.897
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,64,1,73.309,0.003,17.678,147.262,23.033
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,1,1,71.604,0.002,45.139,143.654,17.925
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,2,1,72.285,0.002,29.579,145.423,18.001
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,4,1,72.275,0.003,20.042,144.863,18.013
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,8,1,73.285,0.002,15.268,145.449,22.955
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,16,1,74.57,0.003,8.759,146.426,23.243
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,32,1,73.542,0.003,14.5,142.692,18.135
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,1,1,71.568,0.003,24.626,142.179,13.065
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,2,1,70.061,0.003,20.333,145.138,23.129
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,4,1,70.804,0.003,15.747,147.383,17.579
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,8,1,74.615,0.003,13.168,141.893,18.037
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,16,1,71.534,0.003,11.196,145.178,18.098
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,1,1,71.441,0.003,20.444,145.663,16.876
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,2,1,75.286,0.003,15.551,148.905,18.21
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,4,1,70.873,0.003,8.246,149.198,18.098
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,8,1,70.292,0.001,9.773,145.362,18.108
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,1,1,73.478,0.002,10.761,147.894,18.266
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,2,1,71.493,0.003,13.431,149.533,18.098
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,4,1,70.789,0.002,9.567,144.886,23.227
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,1,1,74.431,0.002,8.391,145.107,18.226
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,2,1,70.52,0.003,8.856,145.034,18.307
Hawaii,MatrixTranspose,TWO_D,8192,8192,256,1,1,72.027,0.003,13.801,146.656,23.102
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,1,1,74.285,0.003,302.9,120.594,21.473
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,2,1,71.442,0.004,161.836,119.539,21.432
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,4,1,73.767,0.004,89.167,120.563,31.438
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,8,1,74.881,0.003,52.359,122.259,21.616
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,16,1,72.745,0.004,29.234,122.042,31.503
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,32,1,76.28,0.003,33.668,127.987,26.525
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,64,1,74.468,0.001,34.954,131.799,21.578
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,128,1,73.246,0.003,71.514,119.961,21.409
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,256,1,71.359,0.003,214.263,128.909,21.855
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,1,1,74.295,0.003,162.158,124.384,21.691
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,2,1,72.605,0.003,89.196,121.683,25.875
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,4,1,75.494,0.003,47.476,124.957,21.64
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,8,1,73.161,0.004,34.433,125.03,21.629
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,16,1,74.669,0.003,25.442,123.044,21.567
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,32,1,72.533,0.001,23.784,124.524,21.718
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,64,1,75.775,0.002,26.328,120.645,21.689
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,128,1,73.237,0.002,40.606,127.206,27.026
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,1,1,74.338,0.003,84.121,129.652,21.765
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,2,1,73.122,0.004,52.204,133.851,26.841
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,4,1,74.714,0.003,28.791,126.11,22.245
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,8,1,75.688,0.003,24.445,124.494,24.118
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,16,1,74.193,0.003,18.065,124.909,23.524
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,32,1,71.956,0.003,19.584,131.147,22.382
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,64,1,73.609,0.003,20.036,125.743,21.86
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,1,1,75.793,0.003,49.741,123.971,24.156
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,2,1,75.623,0.018,26.302,143.374,18.123
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,4,1,71.688,0.003,15.69,144.811,18.24
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,8,1,73.305,0.002,10.667,146.386,18.283
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,16,1,74.63,0.003,8.994,146.779,18.471
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,32,1,70.795,0.002,14.554,141.972,17.769
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,1,1,70.12,0.002,26.163,143.589,18.332
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,2,1,70.39,0.019,17.459,147.451,18.401
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,4,1,70.991,0.003,15.856,149.376,17.765
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,8,1,72.637,0.003,13.533,147.174,23.49
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,16,1,73.483,0.003,8.976,146.874,23.483
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,1,1,72.372,0.003,20.509,145.434,23.497
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,2,1,74.641,0.003,15.75,141.477,23.489
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,4,1,70.635,0.003,8.321,148.699,18.546
Hawaii,MatrixTranspose,TWO_D,8192,8192,32,8,1,72.001,0.003,8.258,142.31,18.327
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,1,1,71.47,0.003,15.818,149.087,18.351
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,2,1,72.384,0.003,13.58,148.015,18.353
Hawaii,MatrixTranspose,TWO_D,8192,8192,64,4,1,71.361,0.003,13.409,148.55,18.39
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,1,1,72.441,0.002,8.311,147.182,18.348
Hawaii,MatrixTranspose,TWO_D,8192,8192,128,2,1,73.774,0.003,8.635,144.045,23.157
Hawaii,MatrixTranspose,TWO_D,8192,8192,256,1,1,73.266,0.002,10.753,147.602,17.967
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,1,1,73.9,0.004,298.135,140.326,13.212
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,2,1,70.42,0.018,153.564,142.119,13.279
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,4,1,71.133,0.003,79.563,143.024,18.467
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,8,1,71.167,0.003,48.561,146.329,18.48
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,16,1,72.521,0.003,29.624,148.907,18.432
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,32,1,71.482,0.003,29.731,145.439,18.45
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,64,1,74.629,0.003,25.683,144.703,18.527
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,128,1,70.539,0.003,64.315,141.729,18.585
Hawaii,MatrixTranspose,TWO_D,8192,8192,1,256,1,72.375,0.003,202.417,146.187,18.281
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,1,1,71.47,0.004,152.441,143.578,23.37
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,2,1,71.084,0.002,81.136,144.123,13.351
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,4,1,71.122,0.003,43.2,143.947,18.467
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,8,1,71.639,0.004,30.047,147.28,18.441
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,16,1,71.957,0.003,20.774,144.357,18.484
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,32,1,70.83,0.003,15.587,148.034,18.461
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,64,1,72.498,0.003,21.931,144.167,18.447
Hawaii,MatrixTranspose,TWO_D,8192,8192,2,128,1,72.472,0.002,36.043,141.827,18.521
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,1,1,72.44,0.003,84.748,142.493,18.501
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,2,1,71.386,0.003,48.335,147.005,18.462
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,4,1,74.609,0.003,24.652,142.182,13.341
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,8,1,71.193,0.003,15.754,146.175,18.228
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,16,1,71.361,0.003,15.878,147.31,18.009
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,32,1,71.561,0.003,10.522,145.405,18.456
Hawaii,MatrixTranspose,TWO_D,8192,8192,4,64,1,71.185,0.018,15.05,148.926,18.306
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,1,1,71.629,0.003,48.545,146.356,18.23
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,2,1,71.77,0.003,24.853,144.403,18.409
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,4,1,70.472,0.003,20.654,145.901,18.48
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,8,1,72.346,0.003,10.648,145.298,18.469
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,16,1,71.338,0.002,14.289,142.327,13.248
Hawaii,MatrixTranspose,TWO_D,8192,8192,8,32,1,73.661,0.003,9.506,149.104,18.444
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,1,1,71.62,0.003,24.732,142.119,13.288
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,2,1,70.708,0.003,15.589,147.466,18.467
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,4,1,71.476,0.003,15.927,147.134,17.896
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,8,1,72.155,0.003,8.449,147.226,18.28
Hawaii,MatrixTranspose,TWO_D,8192,8192,16,16,1,72.425,0.003,13.864,142.074,18.44
