device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3489.43,531.99,0.01,5.429,0.015,3.117
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3492.17,517.202,0.009,2.65,0.036,5.603
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3494.95,516.1,0.007,1.107,0.014,4.485
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3555.45,520.421,0.007,0.98,0.012,4.024
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3491.64,519.076,0.007,0.602,0.01,3.952
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3491.87,519.584,0.008,0.363,0.011,3.889
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3490.8,520.174,0.007,0.438,0.012,3.943
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3490.89,519.409,0.007,0.333,0.01,3.944
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3512.17,529.376,0.007,0.586,0.013,4.155
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3493.69,530.135,0.007,0.661,0.013,4.032
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3490.92,529.715,0.007,0.379,0.007,3.973
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2048,1,1,520,3490.45,529.55,0.007,0.908,0.01,3.96
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4096,1,1,520,3489.85,530.237,0.007,0.426,0.011,4.028
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8192,1,1,520,3490.72,529.254,0.006,0.505,0.011,4.229
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3489.85,517.995,0.009,3.482,0.005,4.302
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3490.85,524.806,0.011,2.865,0.021,5.646
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3488.39,523.314,0.01,1.519,0.011,3.345
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3488.82,516.918,0.01,1.309,0.015,5.746
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3487.71,512.923,0.007,0.475,0.013,5.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3567.97,516.845,0.007,0.493,0.01,3.906
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3488.51,518.87,0.007,0.874,0.011,3.893
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3486.69,518.548,0.006,0.616,0.009,4.134
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3487.28,518.125,0.007,0.467,0.009,4.009
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3486.74,518.812,0.007,0.664,0.012,4.324
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3486.71,518.164,0.007,0.559,0.184,3.922
