device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,1,1,1,896,4634.02,448.673,0.009,200.724,473.676,10.915
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,2,1,1,896,4657.57,440.942,0.01,111.532,446.951,8.878
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,4,1,1,896,4653.77,458.209,0.009,77.231,453.162,9.4
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,8,1,1,896,4648.46,448.036,0.019,76.843,519.797,9.119
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,16,1,1,896,4646.91,449.476,0.01,73.397,501.886,8.724
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,32,1,1,896,4669,448.214,0.009,75.457,484.982,8.153
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,64,1,1,896,4655.79,444.188,0.008,77.22,483.105,8.077
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,128,1,1,896,4650.13,442.094,0.009,78.173,446.525,9.496
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,256,1,1,896,4647.6,449.355,0.009,79.09,489.9,7.821
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,512,1,1,896,4648.16,441.886,0.01,77.848,484.18,8.093
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,1024,1,1,896,4647.81,444.029,0.01,77.589,432.296,9.249
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,2048,1,1,896,4661.75,453.41,0.01,76.79,431.965,9.311
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,4096,1,1,896,4649.45,453.291,0.009,76.044,487.526,8.097
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.34881e+08,8192,1,1,896,4653.64,450.468,0.009,76.616,449.12,9.431
