device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.789,83.157,0.011,30.984,4.315,3.147
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2,1,1,80,85.909,81.684,0.007,29.635,4.844,3.421
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4,1,1,80,111.091,99.581,0.009,30.839,4.702,3.267
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8,1,1,80,110.873,133.412,0.008,8.511,4.689,3.37
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,16,1,1,80,110.912,100.08,0.008,8.433,4.701,3.405
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,32,1,1,80,110.86,99.917,0.009,9.711,4.777,3.523
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,64,1,1,80,111.136,99.771,0.008,9.197,4.829,3.447
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,128,1,1,80,111.412,98.968,0.007,7.772,4.84,3.428
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,256,1,1,80,111.027,99.39,0.007,8.488,4.127,3.465
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,512,1,1,80,111.016,99.235,0.007,10.034,5.175,3.489
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,111.257,99.026,0.008,9.74,4.251,3.597
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2048,1,1,80,111.717,99.103,0.008,7.635,4.063,3.471
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4096,1,1,80,111.241,99.071,0.007,9.475,4.041,3.44
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8192,1,1,80,111.341,99.438,0.008,10.327,5.02,3.823
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.828,84.227,0.011,31.565,4.634,3.104
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2,1,1,80,85.736,90.996,0.007,28.985,2.774,3.399
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4,1,1,80,111.638,98.3,0.009,29.324,2.819,3.158
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8,1,1,80,111.404,99.101,0.009,9.562,2.83,3.309
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,16,1,1,80,111.142,99.034,0.009,7.51,2.774,3.234
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,32,1,1,80,111.325,99.446,0.008,9.198,2.792,3.194
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,64,1,1,80,111.219,99.623,0.009,7.49,2.831,3.273
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,128,1,1,80,111.006,99.401,0.009,8.905,6.342,3.306
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,256,1,1,80,111.067,98.96,0.007,9.459,6.027,3.274
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,512,1,1,80,111.157,98.784,0.008,9.993,3.403,3.25
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,111.137,98.98,0.008,8.91,6.661,3.31
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2048,1,1,80,111.879,99.148,0.007,8.316,6.065,3.304
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4096,1,1,80,111.205,99.086,0.008,9.971,3.273,3.204
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8192,1,1,80,111.071,99.262,0.009,10.878,6.401,3.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1,1,1,80,90.34,81.658,0.012,31.72,3.065,3.306
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2,1,1,80,85.739,82.237,0.011,31.086,4.657,3.224
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4,1,1,80,85.672,81.6,0.01,29.314,3.056,3.334
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8,1,1,80,85.74,82.269,0.009,9.75,3.12,3.428
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,16,1,1,80,85.746,79.901,0.007,7.018,2.816,3.124
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,32,1,1,80,115.426,98.713,0.009,9.235,6.372,3.067
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,64,1,1,80,111.491,99.118,0.01,7.838,4.387,3.192
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,128,1,1,80,111.301,99.129,0.009,8.34,6.397,3.127
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,256,1,1,80,111.056,99.422,0.008,9.299,3.296,3.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,512,1,1,80,111.844,103.528,0.01,9.255,6.374,3.246
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,110.884,99.983,0.009,9.073,6.026,3.097
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2048,1,1,80,110.89,100.002,0.01,10.203,6.053,3.239
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4096,1,1,80,111.155,100.789,0.01,9.275,3.245,3.496
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8192,1,1,80,111.227,99.332,0.008,10.294,3.249,3.314
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.862,81.2,0.012,32.406,3.249,3.326
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2,1,1,80,85.984,83.478,0.012,31.843,3.24,3.379
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4,1,1,80,85.775,82.478,0.012,29.23,4.512,3.31
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8,1,1,80,85.784,82.735,0.012,9.831,4.218,3.298
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,16,1,1,80,85.851,82.318,0.011,7.798,3.445,3.393
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,32,1,1,80,86.306,82.725,0.011,9.708,4.52,3.305
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,64,1,1,80,87.92,82.632,0.012,9.139,4.704,3.257
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,128,1,1,80,85.845,82.633,0.012,8.55,3.379,3.343
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,256,1,1,80,85.838,82.987,0.011,9.673,3.294,3.282
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,512,1,1,80,85.937,81.676,0.008,7.667,5.579,3.513
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,111.156,99.367,0.008,9.983,3.352,3.392
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2048,1,1,80,111.471,99.761,0.011,10.301,5.863,3.33
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4096,1,1,80,111.517,99.181,0.01,10.871,5.454,3.476
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8192,1,1,80,111.22,99.295,0.01,10.904,3.319,4.369
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.774,80.606,0.013,32.39,4.428,3.147
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2,1,1,80,85.697,86.878,0.01,28.966,3.078,3.264
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,4,1,1,80,111.215,99.384,0.009,31.358,5.642,3.233
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,8,1,1,80,111.269,99.95,0.011,9.458,3.133,3.268
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,16,1,1,80,111.1,99.134,0.01,7.884,5.732,3.337
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,32,1,1,80,111.351,99.738,0.01,8.279,3.086,2.969
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,64,1,1,80,111.285,99.46,0.013,9.622,5.92,3.023
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,128,1,1,80,111.04,99.397,0.01,10.079,5.838,3.011
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,256,1,1,80,111.537,99.338,0.011,9.912,5.651,3.13
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,512,1,1,80,111.133,99.273,0.011,8.142,5.562,3.189
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,111.476,99.521,0.009,8.774,5.677,3.144
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.04858e+06,2048,1,1,80,111.144,99.284,0.011,8.94,5.7,3.214
