device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,1,1,17,245.631,43.096,0.013,986.277,9.81,2.393
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,2,1,17,188.859,27.244,0.011,969.661,9.64,2.563
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,4,1,17,189.768,37.507,0.012,962.939,6.323,2.44
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,8,1,17,188.593,34.779,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,16,1,17,188.442,35.443,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,32,1,17,188.47,30.001,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,64,1,17,189.254,36.95,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,128,1,17,188.743,36.211,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,256,1,17,188.307,34.062,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,512,1,17,183.022,34.318,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2172,2172,2172,1,1024,1,17,182.853,29.676,0.008,-1,-1,-1
