device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,1,1,1,40,44.106,40.756,0.007,19.921,2.194,2.384
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,2,1,1,40,42.806,40.656,0.01,15.738,3.293,3.604
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,4,1,1,40,55.26,48.646,0.012,16.927,1.611,3.073
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,8,1,1,40,59.265,52.893,0.012,6.148,3.083,3.533
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,16,1,1,40,55.504,50.269,0.012,5.876,2.752,3.629
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,32,1,1,40,55.401,49.737,0.008,5.085,2.394,2.454
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,64,1,1,40,55.455,49.203,0.008,4.601,1.701,2.492
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,128,1,1,40,55.409,49.221,0.009,5.145,1.77,2.536
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,256,1,1,40,55.636,49.433,0.009,4.519,1.706,2.564
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,512,1,1,40,55.565,49.356,0.009,4.873,2.764,3.619
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,1024,1,1,40,55.853,49.304,0.008,6.433,1.792,3.116
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,2048,1,1,40,55.619,49.264,0.008,4.804,2.403,2.403
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,4096,1,1,40,55.624,49.168,0.007,6.739,1.689,2.662
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,8192,1,1,40,56.05,49.725,0.008,5.745,1.731,3.185
