device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,1,1,1,38,396.795,38.316,0.008,13.282,19.776,1.724
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,2,1,1,38,393.487,39.139,0.008,7.69,20.072,1.689
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,4,1,1,38,393.633,38.454,0.007,7.518,20.59,1.711
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,8,1,1,38,393.505,38.825,0.007,10.149,18.345,1.752
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,16,1,1,38,394.363,38.77,0.007,8.714,19.124,1.663
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,32,1,1,38,393.492,38.479,0.007,8.282,22.409,1.796
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,64,1,1,38,394.047,38.609,0.007,8.175,19.296,1.582
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,128,1,1,38,393.749,38.728,0.008,9.493,22.675,1.813
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,256,1,1,38,394.987,38.484,0.007,9.823,19.049,1.643
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,512,1,1,38,393.746,38.444,0.007,9.2,21.906,1.734
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,1024,1,1,38,394.564,38.509,0.008,9.367,19.916,1.657
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,2048,1,1,38,393.522,38.637,0.007,6.78,20.223,1.607
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,4096,1,1,38,394.516,38.624,0.008,8.53,19.908,1.677
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,8192,1,1,38,393.768,38.577,0.007,8.585,18.411,1.652
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,1,1,1,38,406.664,39.204,0.009,11.705,21.589,1.645
