device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,1,1,1,256,1354.11,255.041,0.01,58.547,140.338,4.017
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,2,1,1,256,1323.91,254.792,0.009,31.75,158.175,4.402
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,4,1,1,256,1322.04,256.469,0.011,27.069,141.663,4.073
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,8,1,1,256,1321.79,254.926,0.01,25.017,139.893,3.961
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,16,1,1,256,1322.87,260.579,0.011,25.411,160.611,4.548
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,32,1,1,256,1324.68,260.019,0.009,27.819,159.746,4.468
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,64,1,1,256,1323.65,265.597,0.01,25.531,143.122,4.218
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,128,1,1,256,1323.17,261.443,0.01,27.176,159.368,4.442
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,256,1,1,256,1325.69,261.952,0.009,27.716,158.285,4.535
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,512,1,1,256,1323.22,262.284,0.009,26.535,138.237,4.012
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,1024,1,1,256,1323.51,260.802,0.011,25.63,156.579,4.417
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,2048,1,1,256,1329.27,261.39,0.01,25.805,126.888,4.562
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,4096,1,1,256,1518.74,254.644,0.008,24.65,161.435,3.576
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,8192,1,1,256,1326.04,254.838,0.01,25.915,137.316,3.338
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,1,1,1,256,1323.7,256.644,0.008,59.952,142.578,3.905
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,2,1,1,256,1322.88,255.001,0.009,31.764,139.96,4.041
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,4,1,1,256,1321.76,254.91,0.008,26.409,138.794,3.966
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,8,1,1,256,1321.74,253.7,0.008,27.25,137.816,3.948
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,16,1,1,256,1322.15,255.169,0.009,25.596,154.802,4.417
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,32,1,1,256,1322.61,255.624,0.009,25.741,140.333,3.979
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,64,1,1,256,1322.7,254.948,0.009,26.171,158.89,4.524
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,128,1,1,256,1324.2,255.672,0.008,27.194,137.928,4.132
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,256,1,1,256,1323.22,259.902,0.01,24.707,140.994,4.051
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,512,1,1,256,1323.03,259.742,0.008,27.254,138.008,4.06
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,1024,1,1,256,1322.25,260.677,0.009,26.29,142.564,4.08
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,2048,1,1,256,1322.01,257.436,0.01,24.551,142.312,4.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,4096,1,1,256,1322.14,257.194,0.009,27.055,140.239,3.907
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,6.71089e+07,8192,1,1,256,1323.04,257.617,0.01,27.266,137.533,4.013
