device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,1,1,1,840,5643.29,842.487,0.009,6.39,0.011,4.517
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,2,1,1,840,5647.46,837.589,0.011,4.287,0.012,4.567
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,4,1,1,840,5638.25,834.984,0.01,2.576,0.015,4.533
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,8,1,1,840,5638.4,840.999,0.01,1.485,0.02,8.387
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,16,1,1,840,5684.44,873.394,0.01,1.101,0.016,8.284
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,32,1,1,840,5638.28,838.678,0.01,0.924,0.012,4.56
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,64,1,1,840,5638.57,843.137,0.011,0.896,0.01,4.783
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,128,1,1,840,5636.95,844.692,0.009,0.733,0.01,4.491
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,256,1,1,840,5639.98,840.607,0.009,0.546,0.278,4.433
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,512,1,1,840,5648.35,843.211,0.009,0.714,0.016,4.494
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,1024,1,1,840,5638.15,842.63,0.01,0.984,0.027,4.498
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,2048,1,1,840,5638.54,840.861,0.01,0.695,0.01,4.5
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,4096,1,1,840,5637.02,842.767,0.01,0.407,0.011,4.478
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,8192,1,1,840,5638.59,842.786,0.009,0.462,0.01,4.486
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,1,1,1,840,5643.09,845.949,0.007,7.387,0.011,4.928
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,2,1,1,840,5634.98,849.588,0.006,3.478,0.017,8.669
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,4,1,1,840,5640.53,819.398,0.007,1.621,0.015,9.414
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,8,1,1,840,5639.85,860.896,0.009,1.649,0.024,8.506
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,16,1,1,840,5641.51,858.981,0.01,1.072,0.03,8
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,32,1,1,840,5635.18,846.214,0.01,0.711,0.012,4.504
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,64,1,1,840,5641.14,834.765,0.01,0.788,0.015,4.795
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,128,1,1,840,5645.1,833.881,0.011,0.663,0.019,4.723
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,256,1,1,840,5639,835.59,0.01,0.594,0.011,4.687
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,512,1,1,840,5635.96,847.939,0.011,0.423,0.009,4.504
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,1024,1,1,840,5642.66,849.906,0.009,0.851,0.009,4.562
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,2048,1,1,840,5641.64,854.399,0.009,0.661,0.019,4.784
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,4096,1,1,840,5642.08,855.103,0.01,0.87,0.011,4.549
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,8192,1,1,840,5639.98,856.594,0.01,0.534,0.009,4.591
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,1,1,1,840,5638.77,871.585,0.011,7.095,0.012,4.586
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,2,1,1,840,5678.86,850.456,0.01,3.94,0.01,4.673
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,4,1,1,840,5674.95,848.963,0.009,2.432,0.016,4.6
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,8,1,1,840,5636.42,867.548,0.01,1.771,0.013,4.521
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,16,1,1,840,5637.44,849.448,0.01,1,0.031,8.194
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,32,1,1,840,5647.53,842.783,0.007,0.416,0.011,6.356
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.101e+07,64,1,1,840,5640.04,855.519,0.008,0.965,0.014,5.345
