device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,185.637,17.613,0.006,3.979,11.206,1.65
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,2,1,1,34,177.052,17.886,0.007,3.931,5.696,1.674
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,4,1,1,34,175.751,17.974,0.006,2.841,2.941,1.629
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,8,1,1,34,176.55,17.922,0.006,1.476,1.549,1.599
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,16,1,1,34,175.461,17.944,0.006,1.448,0.875,1.439
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,32,1,1,34,174.912,17.909,0.007,1.521,0.542,1.471
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,64,1,1,34,174.784,17.878,0.02,1.526,0.291,1.461
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,128,1,1,34,174.887,18.014,0.007,1.681,0.253,1.435
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,256,1,1,34,176.083,18.314,0.006,1.761,0.17,1.501
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,512,1,1,34,175.116,18.205,0.006,1.744,0.179,1.389
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1024,1,1,34,174.698,18.028,0.006,2.211,0.127,1.396
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,2048,1,1,34,175.052,17.947,0.005,2.33,0.081,1.441
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,4096,1,1,34,175.036,17.929,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,8192,1,1,34,174.19,17.58,0.02,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,189.528,17.317,0.007,4.481,11.254,1.407
