device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,1,1,1,34,362.747,35.798,0.007,10.268,18.748,1.88
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,2,1,1,34,349.099,34.644,0.008,6.468,17.864,1.887
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,4,1,1,34,351.959,34.657,0.007,6.476,18.684,1.856
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,8,1,1,34,350.061,34.68,0.007,8.657,19.339,2.11
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,16,1,1,34,348.909,34.88,0.007,8.491,19.901,2.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,32,1,1,34,349.836,34.984,0.007,7.955,15.855,1.816
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,64,1,1,34,356.327,34.152,0.007,8.82,19.348,2.166
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,128,1,1,34,349.511,35.241,0.006,6.872,21.143,2.129
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,256,1,1,34,349.036,34.792,0.007,8.383,19.371,2.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,512,1,1,34,348.757,34.899,0.006,8.533,19.356,2.069
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,8.9129e+06,1024,1,1,34,350.44,34.824,0.007,7.909,17.644,1.894
