device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,8,1,319,3472.91,583.506,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,16,1,319,3318.53,484.638,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,32,1,319,3318.38,482.653,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,64,1,319,3316.57,490.837,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,128,1,319,3317.77,506.073,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,256,1,319,3317.35,514.839,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,512,1,319,3316.49,488.57,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,8,1024,1,319,3316.95,497.616,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,16,8,1,319,3329.17,483.714,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,16,16,1,319,3320.71,490.805,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,16,32,1,319,3316.03,506.275,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,16,64,1,319,3316.34,497.247,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,16,128,1,319,3314.99,485.511,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,16,256,1,319,3315.25,499.229,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,16,512,1,319,3316.18,504.879,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,32,8,1,319,3313.9,499.988,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,32,16,1,319,3313.7,485.923,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,32,32,1,319,3314.3,484.079,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,32,64,1,319,3314.95,501.825,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,32,128,1,319,3314.75,529.958,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,32,256,1,319,3314.02,528.256,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,9158,9158,9158,64,8,1,319,3325,497.313,0.008,-1,-1,-1
