device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3919.52,597.715,0.009,4.253,0.038,5.232
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,4066.11,577.076,0.01,3.334,0.015,3.624
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3915.46,576.383,0.009,1.912,0.018,6.473
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3920.9,594.635,0.01,1.538,0.01,3.565
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3916.2,577.208,0.01,0.983,0.017,6.308
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3918.12,570.095,0.005,0.361,0.011,5.271
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3921.23,579.264,0.006,0.375,0.011,4.28
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3926.05,591.771,0.007,0.577,0.01,4.137
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3927.85,591.99,0.007,0.852,0.02,4.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,512,1,1,583,3918.14,591.072,0.006,0.537,0.017,4.291
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1024,1,1,583,3917.75,591.413,0.006,1.147,0.018,4.275
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2048,1,1,583,3918.05,591.098,0.007,0.527,0.008,4.406
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4096,1,1,583,3918.68,592.13,0.007,0.432,0.236,4.236
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8192,1,1,583,3918.11,591.503,0.006,0.397,0.017,4.132
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3923.05,578.861,0.006,5.127,0.01,3.947
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3920.44,578.538,0.007,2.738,0.012,3.781
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3920.04,584.485,0.009,1.687,0.014,3.592
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3915.63,589.207,0.006,1.274,0.013,3.857
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3915.95,592.879,0.006,0.916,0.013,6.754
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3926.05,588.283,0.009,0.913,0.106,3.939
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3918.76,588.537,0.006,0.871,0.012,3.829
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3918.05,589.821,0.007,6.266,0.011,3.853
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3918.64,584.216,0.006,0.888,0.021,3.963
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,512,1,1,583,3917.92,595.555,0.008,0.349,0.011,3.789
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1024,1,1,583,3920.82,579.519,0.007,0.324,0.009,3.781
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2048,1,1,583,3920.91,580.844,0.007,0.316,0.011,3.941
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4096,1,1,583,3921.25,578.534,0.007,0.251,0.012,3.711
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8192,1,1,583,3922.04,578.972,0.007,0.194,0.039,3.768
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3918.86,599.847,0.01,4.971,0.021,6.482
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3930.79,586.216,0.007,2.106,0.015,4.972
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,4136.46,580.574,0.008,1.554,0.013,4.137
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3914.53,584.226,0.007,1.471,0.011,4.245
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3916.84,588.819,0.007,0.923,0.03,7.063
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3917.36,576.075,0.008,1.259,0.014,7.738
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3917.15,593.843,0.009,0.914,0.009,4.553
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3917.03,593.161,0.006,0.852,0.008,4.508
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3916.64,592.903,0.008,0.571,0.214,4.219
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,512,1,1,583,3917.43,593.328,0.008,0.676,0.01,4.295
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1024,1,1,583,3917.17,593.819,0.008,0.624,0.184,4.292
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2048,1,1,583,3916.91,593.093,0.007,0.692,0.01,4.403
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4096,1,1,583,3922.74,593.045,0.007,0.54,0.011,4.449
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8192,1,1,583,3927.37,593.753,0.007,0.464,0.194,4.435
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3927.47,582.937,0.013,5.39,0.009,3.604
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3916.82,594.652,0.01,3.114,0.029,4.86
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3913.2,583.213,0.011,2.113,0.013,3.45
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3916.42,591.324,0.01,1.145,0.016,6.418
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3913.86,573.134,0.01,0.931,0.037,5.035
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3913.61,576.117,0.011,0.753,0.017,6.366
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3916.73,594.867,0.01,0.874,0.011,3.448
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3914.14,574.481,0.01,0.897,0.012,3.434
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3916.14,573.911,0.01,0.717,0.033,3.437
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,512,1,1,583,3915.69,573.859,0.01,0.874,0.011,3.339
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1024,1,1,583,3914.38,560.902,0.006,0.286,0.014,5.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2048,1,1,583,3926.09,586.982,0.009,0.23,0.015,4.311
