device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1,1,1,263,1418.43,261.59,0.01,103.553,13.848,4.124
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2,1,1,263,1412.33,259.9,0.007,95.852,8.725,3.855
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4,1,1,263,1424.3,265.347,0.007,97.882,8.823,3.091
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8,1,1,263,1416.62,264.475,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,16,1,1,263,1417.13,262.738,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,32,1,1,263,1417.79,263.05,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,64,1,1,263,1419.53,263.934,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,128,1,1,263,1418.52,262.579,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,256,1,1,263,1418.12,263.028,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,512,1,1,263,1416.95,263.948,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1024,1,1,263,1415.75,262.679,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2048,1,1,263,1417.42,262.539,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4096,1,1,263,1418.99,263.618,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8192,1,1,263,1418.24,263.407,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1,1,1,263,1418.38,267.907,0.011,99.643,8.546,4.299
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2,1,1,263,1475.67,265.404,0.006,97.753,8.526,3.112
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4,1,1,263,1416.06,265.497,0.006,95.053,8.61,3.787
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8,1,1,263,1417.96,265.573,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,16,1,1,263,1418,263.407,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,32,1,1,263,1419.03,264.199,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,64,1,1,263,1416.49,264.043,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,128,1,1,263,1423.83,265.74,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,256,1,1,263,1432.25,270.992,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,512,1,1,263,1415.87,269.866,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1024,1,1,263,1420.02,269.931,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2048,1,1,263,1417.81,269.988,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4096,1,1,263,1417.99,270.046,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8192,1,1,263,1416.47,268.983,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1,1,1,263,1417.4,272.979,0.007,101.941,10.065,3.01
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2,1,1,263,1417.97,265.021,0.006,94.591,8.569,3.278
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4,1,1,263,1417.38,266.063,0.006,92.632,8.504,3.239
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8,1,1,263,1421.8,265.447,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,16,1,1,263,1417.45,264.096,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,32,1,1,263,1417.37,263.956,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,64,1,1,263,1415.97,264.991,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,128,1,1,263,1416.72,264.44,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,256,1,1,263,1417.45,263.821,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,512,1,1,263,1417.25,264.175,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1024,1,1,263,1417.03,263.585,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2048,1,1,263,1417.29,263.487,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4096,1,1,263,1421.98,263.58,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8192,1,1,263,1425.18,263.934,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1,1,1,263,1417.62,260.586,0.008,99.023,10.626,3.698
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2,1,1,263,1417,265.295,0.007,94.28,10.724,3.147
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4,1,1,263,1416.53,266.191,0.007,91.98,10.61,3.178
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8,1,1,263,1417.8,266.235,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,16,1,1,263,1416.6,265.292,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,32,1,1,263,1414.15,264.263,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,64,1,1,263,1414.86,263.67,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,128,1,1,263,1415.53,263.768,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,256,1,1,263,1414.78,263.909,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,512,1,1,263,1414.62,263.617,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1024,1,1,263,1415.96,263.464,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2048,1,1,263,1414.07,264.949,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4096,1,1,263,1414.12,263.743,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8192,1,1,263,1415.4,263.681,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1,1,1,263,1413.55,259.846,0.012,103.946,9.846,3.593
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2,1,1,263,1412.48,260.352,0.011,103.268,9.565,3.6
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4,1,1,263,1412.33,260.462,0.01,99.321,9.63,4.076
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8,1,1,263,1411.58,265.16,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,16,1,1,263,1412.63,264.281,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,32,1,1,263,1413.53,264.738,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,64,1,1,263,1502.21,324.67,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,128,1,1,263,1637.81,264.728,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,256,1,1,263,1413.46,260.739,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,512,1,1,263,1449.81,259.725,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,1024,1,1,263,1415.74,258.873,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,2048,1,1,263,1415.19,260.448,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,4096,1,1,263,1414.3,258.949,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,3.4603e+06,8192,1,1,263,1415.57,259.198,0.007,-1,-1,-1
