device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,1,1,1,30,174.814,32.679,0.021,8.405,9.908,2.14
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,2,1,1,30,166.561,33.188,0.007,6.115,5.136,2.251
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,4,1,1,30,165.882,32.803,0.008,6.273,2.989,2.214
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,8,1,1,30,207.85,35.151,0.012,1.605,1.772,2.148
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,16,1,1,30,206.77,35.004,0.008,1.513,0.925,2.092
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,32,1,1,30,206.024,34.963,0.007,1.527,0.509,2.033
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,64,1,1,30,207.27,34.751,0.012,1.584,0.331,2.05
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,128,1,1,30,206.185,34.829,0.007,1.655,0.241,2.14
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,256,1,1,30,206.181,34.701,0.008,1.798,0.281,2.09
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,512,1,1,30,206.215,34.713,0.008,1.948,0.109,2.101
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,1024,1,1,30,207.985,34.653,0.007,1.653,0.114,2.109
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,2048,1,1,30,205.936,34.595,0.009,2.426,0.105,2.294
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,4096,1,1,30,206.913,34.662,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,8192,1,1,30,203.808,34.826,0.007,-1,-1,-1
