device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,1,1,1,176,195.335,206.215,0.007,8.533,208.144,3.844
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,2,1,1,176,194.433,211.724,0.008,7.929,205.162,3.712
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,4,1,1,176,194.516,207.82,0.007,8.337,183.934,3.374
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,8,1,1,176,194.481,208.09,0.007,7.912,203.677,3.812
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,16,1,1,176,194.43,207.758,0.007,8.636,184.941,3.288
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,32,1,1,176,194.172,207.283,0.006,8.154,184.561,3.152
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,64,1,1,176,194.502,207.986,0.007,7.194,187.422,3.25
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,128,1,1,176,194.757,207.64,0.007,7.716,203.505,3.733
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,256,1,1,176,194.522,207.584,0.008,7.292,207.321,3.764
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,512,1,1,176,194.495,207.685,0.007,8.004,185.822,3.263
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,1024,1,1,176,195.128,208.16,0.007,7.756,202.3,3.791
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,2048,1,1,176,194.439,207.608,0.007,8.39,182.191,3.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,4096,1,1,176,194.806,207.675,0.007,6.663,183.254,3.199
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,8192,1,1,176,194.261,209.671,0.006,7.577,205.442,3.948
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,1,1,1,176,199.354,210.123,0.009,7.475,202.298,4.672
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,2,1,1,176,194.781,208.713,0.011,7.494,182.915,4.109
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,4,1,1,176,194.52,205.443,0.011,7.254,200.46,4.638
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,8,1,1,176,195.107,205.428,0.011,8.058,184.536,4.244
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,16,1,1,176,194.888,206.745,0.012,9.45,183.461,4.205
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,32,1,1,176,194.614,205.264,0.011,7.98,184.902,4.117
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,64,1,1,176,195.362,206.169,0.008,6.687,170.77,4.765
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,128,1,1,176,256.852,248.382,0.009,8.493,168.003,4.565
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,256,1,1,176,208.553,204.355,0.007,10.367,222.964,5.002
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,512,1,1,176,257.898,253.256,0.012,10.632,211.218,5.454
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,1024,1,1,176,257.76,253.628,0.011,9.359,209.268,5.297
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,2048,1,1,176,257.748,248.766,0.013,8.417,215.874,4.76
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,4096,1,1,176,257.852,248.265,0.011,6.969,222.355,4.646
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,8192,1,1,176,230.41,205.375,0.01,6.473,187.47,4.146
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,1,1,1,176,197.169,206.477,0.008,7.789,208.056,3.889
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,2,1,1,176,194.428,206.461,0.008,6.94,183.882,3.338
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,4,1,1,176,194.545,205.891,0.007,8.477,182.421,3.49
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,8,1,1,176,195.864,206.124,0.008,6.533,203.52,3.85
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,16,1,1,176,194.405,206.452,0.007,7.95,182.492,3.349
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,32,1,1,176,194.535,205.873,0.008,7.536,208.757,3.8
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,64,1,1,176,194.697,207.244,0.007,8.987,187.084,3.258
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,128,1,1,176,194.543,205.993,0.007,8.97,178.837,3.415
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,256,1,1,176,194.559,205.666,0.008,8.222,180.595,3.28
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,5.76717e+06,512,1,1,176,194.414,208.78,0.008,7.419,205.115,3.771
