device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,1,1,1,71,387.731,74.879,0.012,30.032,5.563,2.964
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,2,1,1,71,385.04,73.77,0.011,27.738,2.798,3.108
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,4,1,1,71,384.691,70.863,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,8,1,1,71,462.955,74.019,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,16,1,1,71,386,73.531,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,32,1,1,71,385.889,73.49,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,64,1,1,71,386.178,73.392,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,128,1,1,71,385.994,73.585,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,256,1,1,71,387.091,73.498,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,512,1,1,71,385.943,73.311,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,1024,1,1,71,386.325,73.488,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,2048,1,1,71,386.028,73.534,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,4096,1,1,71,387.09,73.491,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,8192,1,1,71,385.771,73.684,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,1,1,1,71,384.894,73.717,0.011,29.275,2.768,3.285
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,2,1,1,71,385.145,73.991,0.011,29.943,5.013,3.083
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,4,1,1,71,385.557,74.16,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,8,1,1,71,385.803,73.051,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,16,1,1,71,384.867,73.028,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,32,1,1,71,384.887,72.838,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,64,1,1,71,384.796,73.098,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,128,1,1,71,386.403,73.354,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,256,1,1,71,384.848,72.688,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,512,1,1,71,384.845,73.456,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,1024,1,1,71,384.887,73.227,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,2048,1,1,71,384.976,73.526,0.259,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,4096,1,1,71,384.997,73.971,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,8192,1,1,71,384.884,72.976,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,943718,1,1,1,71,391.716,72.639,0.007,29.495,2.761,2.546
