device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,52.623,3.653,0.01,16.965,1.758,0.253
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.668,3.066,0.008,14.963,1.376,0.203
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.591,3.045,0.009,14.914,1.368,0.203
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.59,3.062,0.008,14.938,1.382,0.203
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.692,3.057,0.009,14.912,1.42,0.202
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.686,3.137,0.009,14.932,1.455,0.202
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.611,3.095,0.008,14.932,1.376,0.201
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.588,3.047,0.009,14.927,1.382,0.203
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.781,3.047,0.008,14.935,1.381,0.201
GTX 780,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,39.53,3.054,0.009,14.918,1.374,0.205
