device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,26.36,1.881,0.01,0.204,1.378,0.176
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.989,1.593,0.009,0.178,1.1,0.14
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.757,1.607,0.008,0.179,1.094,0.14
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.908,1.595,0.007,0.177,1.118,0.144
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.777,1.586,0.009,0.179,1.118,0.139
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.78,1.589,0.008,0.18,1.123,0.14
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.831,1.593,0.008,0.177,1.155,0.144
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.864,1.595,0.009,0.179,1.124,0.139
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,20.233,1.582,0.009,0.178,1.096,0.139
GTX 780,MatrixTranspose,TWO_D,1024,1024,1,1,1,4,19.872,1.595,0.008,0.178,1.13,0.143
