device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,166.132,11.414,0.009,133.776,8.867,0.737
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.084,11.268,0.009,117.79,5.278,0.262
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.729,11.372,0.009,117.617,5.292,0.266
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.67,11.255,0.009,117.727,5.318,0.262
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.29,11.293,0.008,117.716,5.217,0.255
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.723,11.308,0.009,117.697,5.225,0.254
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,160.976,11.392,0.009,117.48,5.243,0.253
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.559,11.448,0.008,117.698,5.237,0.267
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.324,11.294,0.009,117.695,5.235,0.259
GTX 780,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,161.657,11.311,0.009,117.593,5.257,0.254
