nVectors,memcpyOut,plan,execu,memcpyIn
9800000,98.342,238.404,834.860,96.673,
10000000,98.115,246.632,836.634,95.107,
2,0.002,0.019,0.000,0.001,
200000,1.783,3.939,7.814,1.704,
400000,3.525,7.796,16.600,3.709,
600000,5.443,12.126,27.183,5.713,
800000,7.416,15.848,37.142,3.376,
1000000,5.243,0.262,58.681,4.279,
1200000,5.499,24.582,58.695,5.865,
1400000,6.701,29.467,72.857,6.126,
1600000,14.849,32.728,79.369,7.016,
1800000,17.210,37.176,93.156,17.220,
2000000,18.415,0.346,127.852,19.773,
2200000,20.612,44.874,118.174,21.790,
2400000,22.309,48.963,127.041,24.670,
2600000,25.956,53.303,140.555,24.511,
2800000,25.388,56.812,149.314,27.514,
3000000,27.615,60.886,168.125,28.293,
3200000,30.865,66.857,187.885,30.502,
3400000,32.102,69.023,219.655,34.131,
3600000,33.798,73.195,237.320,37.663,
3800000,37.526,77.486,258.586,35.818,
4000000,37.492,0.349,257.165,37.925,
4200000,38.709,96.625,285.235,40.050,
4400000,41.737,100.237,294.184,42.873,
4600000,42.549,106.298,343.305,43.509,
4800000,45.168,109.489,320.325,48.038,
5000000,47.901,116.114,345.316,46.938,
5200000,48.856,130.891,380.684,49.427,
5400000,49.824,129.515,410.477,50.669,
5600000,54.730,138.436,402.551,52.864,
5800000,56.795,142.235,487.510,54.786,
6000000,55.838,146.229,453.253,59.009,
6200000,57.169,151.789,541.547,64.108,
6400000,62.106,156.624,493.907,60.360,
6600000,62.907,164.365,532.453,62.149,
6800000,63.233,170.801,536.777,65.263,
7000000,64.661,171.323,553.176,70.158,
7200000,67.141,175.770,583.176,68.400,
7400000,68.468,180.712,1035.625,69.226,
7600000,72.118,193.731,612.439,71.844,
7800000,73.502,197.117,647.324,79.546,
8000000,79.327,0.512,552.716,80.746,
8200000,77.702,198.853,1163.280,80.101,
8400000,80.989,202.406,692.632,81.447,
8600000,83.548,210.339,863.961,83.571,
8800000,86.125,223.987,763.299,85.678,
9000000,93.775,0.464,619.518,87.040,
9200000,88.396,242.125,789.944,92.114,
9400000,94.874,226.342,971.399,92.189,
9600000,99.358,231.133,792.697,93.830,
9800000,93.911,238.235,830.208,93.524,
10000000,101.445,245.780,833.940,97.508,
2,0.003,0.018,0.000,0.000,
200000,1.884,3.907,7.730,1.703,
400000,3.889,7.765,16.493,3.739,
600000,5.401,12.021,27.186,5.683,
800000,7.389,15.804,37.059,3.394,
1000000,5.260,0.269,58.914,4.340,
1200000,5.484,24.446,56.604,5.263,
1400000,6.424,28.466,69.578,6.079,
1600000,14.834,32.653,79.048,6.973,
1800000,16.905,37.957,97.842,18.122,
2000000,18.425,0.347,127.709,20.279,
2200000,20.474,44.745,117.870,22.373,
2400000,22.370,48.756,122.598,22.983,
2600000,24.889,53.392,143.034,27.898,
2800000,26.154,58.861,151.498,27.063,
3000000,27.898,60.980,166.768,29.823,
3200000,31.587,64.988,185.213,31.765,
3400000,31.752,70.259,224.806,32.333,
3600000,34.729,72.966,229.350,34.887,
3800000,35.091,76.975,269.623,36.993,
4000000,39.367,0.358,252.420,39.686,
4200000,40.870,95.479,277.906,43.060,
4400000,44.034,101.522,294.557,41.476,
4600000,42.816,104.944,342.679,44.404,
4800000,48.440,109.808,320.071,49.324,
5000000,46.045,115.463,363.081,47.679,
5200000,48.920,132.571,374.881,50.257,
5400000,52.032,133.110,414.372,51.249,
5600000,54.881,140.729,416.982,53.779,
5800000,57.727,142.254,488.844,58.269,
6000000,55.770,147.513,462.529,57.504,
6200000,57.889,155.452,534.081,58.876,
6400000,59.419,158.271,505.312,65.218,
6600000,63.100,161.186,544.810,63.619,
6800000,63.578,170.352,545.502,66.180,
7000000,67.776,171.891,557.242,66.817,
7200000,67.699,177.181,591.580,70.706,
7400000,69.391,182.106,1044.460,73.220,
7600000,72.146,193.138,625.826,72.449,
7800000,73.442,193.018,655.573,74.464,
8000000,79.728,0.501,554.179,79.878,
8200000,80.531,197.392,1156.747,81.110,
8400000,79.980,202.463,695.095,80.690,
8600000,81.577,211.104,858.756,83.182,
8800000,86.776,223.570,760.219,85.187,
9000000,89.822,0.471,617.001,90.698,
9200000,86.423,238.219,786.000,89.733,
9400000,89.179,228.420,963.950,94.681,
9600000,91.488,231.539,791.848,92.629,
9800000,94.912,238.176,830.549,92.880,
10000000,95.952,248.265,828.033,97.668,
