nVectors,memcpyOut,plan,execu,memcpyIn
400000,3.555,9.100,4.543,3.775,
600000,5.451,12.544,6.612,6.138,
800000,7.199,16.179,10.401,7.941,
1000000,8.954,2.037,15.379,9.697,
1200000,11.385,27.998,17.394,11.854,
1400000,13.055,31.542,20.477,13.691,
1600000,16.124,36.118,23.128,16.063,
1800000,16.747,39.334,26.523,17.206,
2000000,19.400,43.366,32.902,19.182,
2200000,20.186,54.365,36.803,21.002,
2400000,22.244,59.174,43.380,23.083,
2600000,23.465,63.406,45.922,25.880,
2800000,26.092,85.335,50.030,26.031,
3000000,27.511,73.289,57.059,28.425,
3200000,29.676,77.936,57.032,29.957,
3400000,31.773,82.645,61.959,32.924,
3600000,33.293,87.354,67.614,34.092,
3800000,35.558,92.754,77.951,35.292,
4000000,37.155,97.848,74.755,37.750,
4200000,39.817,102.158,74.216,40.188,
4400000,42.084,106.635,77.985,41.263,
4600000,42.039,112.101,75.450,43.635,
4800000,45.700,118.305,77.339,46.048,
5000000,48.134,124.292,79.891,48.333,
5200000,47.569,127.393,91.776,50.444,
5400000,51.337,131.396,91.543,50.618,
5600000,51.501,135.466,91.689,51.966,
5800000,53.147,140.836,108.589,55.674,
6000000,55.475,145.342,107.892,56.296,
6200000,57.501,153.625,116.932,60.461,
6400000,61.032,196.381,108.245,60.407,
6600000,60.890,160.674,111.193,62.494,
6800000,63.811,164.141,121.132,62.831,
7000000,63.985,170.188,123.695,65.709,
7200000,67.771,173.643,127.608,68.096,
7400000,68.733,179.120,182.592,69.582,
7600000,72.466,182.946,141.456,70.913,
7800000,72.313,194.434,129.771,75.217,
8000000,75.855,187.090,170.820,75.478,
8200000,79.432,200.999,196.355,77.482,
8400000,78.001,202.151,148.860,78.993,
8600000,80.062,207.473,179.267,80.918,
8800000,86.889,213.574,148.665,81.505,
9000000,83.454,4.433,125.292,83.947,
9200000,84.848,221.578,181.484,87.171,
9400000,87.450,226.268,186.812,89.196,
9600000,96.801,238.365,158.097,89.283,
9800000,90.242,237.225,179.794,95.364,
10000000,100.101,241.343,176.722,93.987,
2,0.000,0.022,0.001,0.001,
200000,1.792,5.286,5.198,1.881,
400000,3.529,8.989,4.303,3.858,
600000,5.287,12.371,6.586,5.701,
800000,7.131,16.294,10.041,7.395,
1000000,9.229,2.113,15.037,10.061,
1200000,11.094,27.145,16.456,11.477,
1400000,12.683,31.306,22.547,13.312,
1600000,14.502,35.497,24.511,15.059,
1800000,16.266,39.176,26.658,16.837,
2000000,18.392,43.095,31.621,18.752,
2200000,20.098,54.647,36.405,20.528,
2400000,21.975,58.619,38.635,22.399,
2600000,23.901,65.130,42.453,24.409,
2800000,26.010,69.129,51.243,27.505,
3000000,28.220,73.941,55.878,28.543,
3200000,29.470,77.571,56.093,30.213,
3400000,31.438,83.096,62.797,31.111,
3600000,32.457,87.452,68.560,33.449,
3800000,34.864,93.035,69.643,36.744,
4000000,36.940,96.559,78.827,37.384,
4200000,38.345,102.334,66.416,39.076,
4400000,41.320,106.526,71.887,41.992,
4600000,42.822,112.004,72.686,46.868,
4800000,47.560,118.449,75.671,44.905,
5000000,46.785,125.945,79.011,47.331,
5200000,49.592,126.749,93.434,49.097,
5400000,48.952,131.481,91.654,52.474,
5600000,55.390,140.706,94.977,53.976,
5800000,54.660,144.240,112.327,56.270,
6000000,55.813,145.016,104.581,56.547,
6200000,57.261,151.970,118.049,58.873,
6400000,60.144,155.381,111.692,61.837,
6600000,61.871,162.033,115.191,61.880,
6800000,63.291,167.261,120.502,64.339,
7000000,65.150,169.625,116.664,65.381,
7200000,66.564,174.918,125.055,68.402,
7400000,68.809,179.661,159.579,70.365,
7600000,70.343,183.471,142.165,72.818,
7800000,72.470,189.036,144.634,74.456,
8000000,73.784,186.928,161.751,74.203,
8200000,74.943,198.857,195.787,76.219,
8400000,78.930,207.953,155.784,80.948,
8600000,79.520,207.658,173.890,85.454,
8800000,81.501,219.382,160.666,82.527,
9000000,84.554,3.897,115.922,84.523,
9200000,86.485,221.860,187.816,86.345,
9400000,87.260,227.502,190.850,87.922,
9600000,89.525,232.846,171.693,89.495,
9800000,93.145,245.904,183.577,97.930,
10000000,97.545,248.171,177.726,98.517,
2,0.001,0.016,0.000,0.000,
200000,1.741,5.072,4.290,1.860,
400000,3.884,9.404,4.930,3.804,
600000,5.721,12.895,7.576,6.010,
800000,7.613,16.755,10.408,7.850,
1000000,9.402,2.130,23.181,9.539,
1200000,12.167,27.824,19.206,11.429,
1400000,12.417,31.894,22.775,13.251,
1600000,14.589,35.441,25.030,15.649,
1800000,16.662,39.484,27.864,16.831,
2000000,18.409,43.197,35.816,19.040,
2200000,19.876,54.996,33.706,21.053,
2400000,22.562,59.459,42.505,23.050,
2600000,25.473,67.011,51.025,26.324,
2800000,28.278,72.011,44.792,28.365,
3000000,31.914,76.706,54.789,30.870,
3200000,31.542,78.792,57.857,31.691,
3400000,32.348,85.846,67.051,33.562,
3600000,34.274,89.580,66.942,33.975,
3800000,34.729,92.427,69.993,35.890,
4000000,36.985,100.034,80.296,37.718,
4200000,38.942,101.701,69.091,41.885,
4400000,42.647,108.037,71.061,43.989,
4600000,44.442,115.151,77.212,44.228,
4800000,45.297,118.094,73.894,45.492,
5000000,45.993,121.019,84.753,50.216,
5200000,51.727,129.425,97.992,50.658,
5400000,54.408,135.853,101.589,53.562,
5600000,54.751,140.421,100.275,54.577,
5800000,54.829,141.914,105.923,55.493,
6000000,56.970,150.488,107.829,56.867,
6200000,61.338,153.288,120.136,62.229,
6400000,59.533,156.493,104.194,60.736,
6600000,63.743,160.041,115.247,61.753,
6800000,64.036,168.433,125.813,66.275,
7000000,64.726,169.325,119.958,67.105,
7200000,66.583,177.868,128.466,68.992,
7400000,72.445,185.577,163.464,69.755,
7600000,71.642,187.516,143.123,71.048,
7800000,73.072,187.724,136.946,73.751,
8000000,74.607,186.040,164.788,76.796,
8200000,76.296,197.970,186.245,77.472,
8400000,80.894,203.434,149.573,79.306,
8600000,83.260,207.686,171.760,80.199,
8800000,81.662,216.056,158.082,84.306,
9000000,86.675,4.422,113.083,85.373,
9200000,89.884,222.631,184.561,86.255,
9400000,87.383,231.962,181.831,87.730,
9600000,90.366,234.919,174.959,89.028,
9800000,89.968,236.464,163.760,92.546,
10000000,93.868,241.692,175.673,98.959,
2,0.002,0.018,0.000,0.000,
200000,1.778,4.947,2.511,1.836,
400000,3.525,9.089,4.316,3.734,
600000,5.531,12.386,7.174,5.567,
800000,7.213,16.126,9.229,7.680,
1000000,8.949,2.045,13.817,9.396,
1200000,10.884,27.074,17.013,11.357,
1400000,12.870,31.889,20.898,13.585,
1600000,14.252,35.833,26.478,15.683,
1800000,16.502,39.927,29.537,17.079,
2000000,19.353,44.308,35.255,19.340,
2200000,20.549,54.834,36.212,21.237,
2400000,22.709,59.605,40.267,22.826,
2600000,23.723,65.337,43.491,24.730,
2800000,24.945,68.639,51.408,26.485,
3000000,27.722,73.586,53.571,28.156,
3200000,30.930,78.391,61.736,30.923,
3400000,32.000,85.604,69.121,34.170,
3600000,33.890,87.734,65.410,35.017,
3800000,35.945,93.446,74.203,36.197,
4000000,38.964,97.042,80.949,37.708,
4200000,38.994,103.003,67.355,40.371,
4400000,41.435,108.331,73.438,42.876,
4600000,42.023,112.292,82.329,43.400,
4800000,45.286,118.832,77.911,44.521,
5000000,45.746,121.036,80.927,48.523,
5200000,48.175,127.008,102.122,52.459,
5400000,53.250,133.236,96.011,55.633,
5600000,54.571,138.513,90.767,52.748,
5800000,54.288,142.125,104.599,56.736,
6000000,56.316,148.417,96.525,57.665,
6200000,59.916,151.284,109.122,60.122,
6400000,60.253,155.386,110.826,59.264,
6600000,62.369,161.722,117.271,63.111,
6800000,62.475,165.148,121.943,64.077,
7000000,66.449,168.933,114.460,65.060,
7200000,69.029,178.219,131.116,68.608,
7400000,67.968,182.934,162.777,71.887,
7600000,72.492,184.881,144.848,70.737,
7800000,76.279,189.173,135.945,74.351,
8000000,73.839,186.701,151.702,74.983,
8200000,79.040,198.334,187.608,77.406,
8400000,79.699,202.939,149.385,79.229,
8600000,84.224,207.519,177.048,83.890,
8800000,82.184,219.610,160.068,91.100,
9000000,88.943,4.618,124.517,92.450,
9200000,87.614,230.756,183.611,91.270,
9400000,87.574,231.489,197.535,88.388,
9600000,92.194,235.933,168.861,89.510,
9800000,91.964,240.399,174.896,91.354,
10000000,93.646,241.217,169.293,95.915,
2,0.001,0.019,0.001,0.000,
200000,1.896,5.172,4.695,1.776,
400000,3.513,9.039,4.503,3.801,
600000,5.737,12.765,7.000,5.846,
800000,7.651,16.184,9.579,7.730,
1000000,9.324,2.030,15.057,9.412,
1200000,11.452,27.489,17.519,13.012,
1400000,13.039,31.846,18.393,14.635,
1600000,15.178,36.103,23.240,15.279,
1800000,16.261,39.096,28.783,17.164,
2000000,18.318,43.414,33.464,18.613,
2200000,20.121,53.795,39.030,21.476,
2400000,23.398,58.593,41.579,22.843,
2600000,24.292,64.935,44.742,25.468,
2800000,27.721,70.432,49.409,26.773,
3000000,27.743,73.938,52.988,29.421,
3200000,29.774,79.753,58.203,30.753,
3400000,32.818,84.908,58.344,32.393,
3600000,34.262,87.877,62.778,34.656,
3800000,35.372,92.773,75.897,34.823,
4000000,36.010,96.925,75.240,37.970,
4200000,40.034,102.323,68.054,40.012,
4400000,40.185,106.002,65.595,41.906,
4600000,43.606,111.365,83.900,44.378,
4800000,44.745,115.930,79.361,45.573,
5000000,48.870,123.361,82.289,50.141,
5200000,50.902,128.478,94.164,51.236,
5400000,49.381,131.919,100.675,51.817,
5600000,53.483,136.208,91.177,55.050,
5800000,55.083,140.976,100.661,55.501,
6000000,55.543,144.806,103.035,55.785,
6200000,57.707,149.802,114.727,58.341,
6400000,58.667,154.805,107.887,59.563,
6600000,60.520,159.675,113.141,61.163,
6800000,63.387,164.290,119.194,63.951,
7000000,64.015,172.027,110.075,65.483,
7200000,66.985,173.733,125.629,68.608,
7400000,69.312,183.036,176.994,71.389,
7600000,70.067,184.011,150.107,74.550,
7800000,74.517,189.482,135.618,74.351,
8000000,74.369,188.768,166.957,80.327,
8200000,76.984,198.786,186.028,78.841,
8400000,80.601,204.675,152.631,77.833,
8600000,79.817,209.134,181.250,83.938,
8800000,83.055,216.194,154.011,84.685,
9000000,84.644,4.357,117.279,83.739,
9200000,89.668,230.010,187.533,92.626,
9400000,94.776,237.085,205.720,97.012,
9600000,98.821,242.474,161.727,98.712,
9800000,96.493,247.174,181.229,98.552,
10000000,99.303,251.049,182.827,100.676,
2,0.001,0.016,0.001,0.000,
200000,1.875,5.091,4.736,1.960,
400000,3.992,9.454,4.737,3.938,
600000,5.664,13.033,7.330,7.586,
800000,7.732,16.765,10.088,8.076,
1000000,9.755,2.112,26.026,10.593,
1200000,12.064,28.263,18.538,12.338,
1400000,14.345,33.628,25.442,14.499,
1600000,15.881,37.035,25.454,16.762,
1800000,18.050,40.779,29.458,16.929,
2000000,19.203,44.630,35.878,20.475,
2200000,21.854,56.317,37.872,22.437,
2400000,24.074,61.353,42.187,24.953,
2600000,26.193,67.089,47.510,26.521,
2800000,27.796,71.630,50.186,28.844,
3000000,30.602,76.307,53.158,31.028,
3200000,32.160,81.235,69.283,32.928,
3400000,34.390,87.138,68.803,35.072,
3600000,36.538,91.641,71.683,36.186,
3800000,37.211,96.972,77.035,38.383,
4000000,39.139,101.329,83.072,41.021,
4200000,42.012,106.735,68.091,42.344,
4400000,43.970,111.651,74.330,45.917,
4600000,45.584,117.039,83.623,44.753,
4800000,48.079,121.429,80.786,51.407,
5000000,49.699,127.223,84.849,51.930,
5200000,51.375,132.541,102.995,53.968,
5400000,56.701,136.732,98.756,59.381,
5600000,55.317,141.473,99.244,58.946,
5800000,56.765,146.681,122.055,59.718,
6000000,60.705,152.135,107.829,60.192,
6200000,60.654,156.354,125.775,61.901,
6400000,62.713,162.263,112.262,65.817,
6600000,67.235,166.860,122.322,68.129,
6800000,68.008,171.316,130.191,69.467,
7000000,71.315,176.057,127.039,72.463,
7200000,72.510,180.980,137.095,70.549,
7400000,72.368,186.834,169.510,74.045,
7600000,75.352,193.380,151.382,76.935,
7800000,78.675,196.418,145.067,80.653,
8000000,79.791,195.085,165.977,75.679,
8200000,76.267,206.520,205.089,83.729,
8400000,79.814,212.477,156.988,80.673,
8600000,82.157,216.456,185.959,84.918,
8800000,86.420,217.091,147.374,79.458,
9000000,79.862,3.919,121.120,82.619,
9200000,84.309,221.592,171.846,82.227,
9400000,86.061,235.074,174.739,87.190,
9600000,85.859,228.412,159.627,87.853,
9800000,86.345,236.813,173.625,88.363,
10000000,89.381,238.997,177.227,89.491,
2,0.000,0.016,0.000,0.000,
200000,1.626,4.883,4.353,1.864,
400000,3.436,9.212,4.141,3.831,
600000,5.319,12.608,6.671,5.781,
800000,7.219,16.695,9.104,7.133,
1000000,9.161,2.041,11.429,8.766,
1200000,11.058,27.634,17.382,12.207,
1400000,12.404,31.928,19.559,13.332,
1600000,14.563,36.265,26.066,15.075,
1800000,17.119,40.022,32.405,16.934,
2000000,18.121,44.572,33.506,19.807,
2200000,20.139,53.665,37.478,19.901,
2400000,22.328,60.795,42.124,22.994,
2600000,23.183,64.193,42.565,24.910,
2800000,26.983,70.015,52.625,26.478,
3000000,27.638,74.442,52.571,28.685,
3200000,28.801,78.636,59.372,30.796,
3400000,31.241,84.781,65.843,30.970,
3600000,32.682,88.196,69.427,32.788,
3800000,34.363,94.301,75.179,35.249,
4000000,36.364,98.047,76.388,37.357,
4200000,38.258,103.420,64.110,38.304,
4400000,40.247,105.723,67.554,41.368,
4600000,43.472,111.966,79.699,44.223,
4800000,42.622,115.367,75.662,44.438,
5000000,44.895,120.818,75.743,47.420,
5200000,48.276,124.055,95.030,47.245,
5400000,48.501,130.653,88.679,51.471,
5600000,51.698,135.574,94.247,54.033,
5800000,52.991,140.375,106.135,53.341,
6000000,54.426,144.698,95.141,55.916,
6200000,58.282,150.538,113.809,57.783,
6400000,58.841,154.306,116.801,59.862,
6600000,60.394,159.235,110.865,61.050,
6800000,61.511,164.457,127.709,62.193,
7000000,63.185,169.289,123.140,66.138,
7200000,66.562,173.691,139.654,65.609,
7400000,66.967,178.812,165.024,70.666,
7600000,70.141,183.159,136.713,71.373,
7800000,77.284,188.221,143.434,71.170,
8000000,72.422,186.050,162.789,75.670,
8200000,73.919,197.663,195.595,75.783,
8400000,78.717,204.013,150.442,81.545,
8600000,77.564,206.740,169.822,80.703,
8800000,82.310,216.129,153.589,80.741,
9000000,87.576,4.359,107.304,86.583,
9200000,86.147,221.678,167.340,85.116,
9400000,86.989,225.936,210.680,94.708,
9600000,90.560,232.214,153.157,87.167,
9800000,89.974,235.868,181.995,91.580,
10000000,93.808,239.964,175.539,94.053,
2,0.001,0.019,0.000,0.000,
200000,1.762,4.881,4.272,1.885,
400000,3.424,9.039,4.342,3.737,
600000,5.420,12.633,6.883,5.803,
800000,7.212,16.135,10.890,7.267,
1000000,8.700,2.053,14.934,8.866,
1200000,10.981,27.138,17.192,11.075,
1400000,12.362,31.227,19.941,13.332,
1600000,14.255,35.467,23.145,14.486,
1800000,16.888,39.077,31.232,16.536,
2000000,17.369,43.420,32.149,18.774,
2200000,19.170,53.816,35.016,19.942,
2400000,22.641,58.708,41.063,22.690,
2600000,23.443,64.243,39.491,23.739,
2800000,25.265,68.374,48.094,26.372,
3000000,27.733,73.113,48.381,27.567,
3200000,28.715,77.786,55.339,29.848,
3400000,30.812,82.925,64.844,32.364,
3600000,32.564,87.313,69.095,33.621,
3800000,33.732,92.372,75.609,35.125,
4000000,36.538,96.672,77.288,36.488,
4200000,37.317,102.276,60.871,39.026,
4400000,40.733,107.662,68.722,39.808,
4600000,40.436,111.642,79.463,42.966,
4800000,43.073,118.664,76.881,45.390,
5000000,47.059,121.327,86.924,48.213,
5200000,47.114,125.504,96.353,48.394,
5400000,50.141,132.528,91.264,49.145,
5600000,51.094,136.241,93.070,54.792,
5800000,53.189,140.196,110.763,54.532,
6000000,54.717,146.210,100.303,55.428,
6200000,56.034,149.824,118.356,61.797,
6400000,58.442,156.169,115.165,59.260,
6600000,61.487,160.903,109.085,63.156,
6800000,62.523,165.767,126.745,64.751,
7000000,64.597,170.721,128.139,65.579,
7200000,66.467,175.267,124.121,69.390,
7400000,68.435,178.839,167.774,68.987,
7600000,69.744,184.882,137.352,71.424,
7800000,72.003,187.191,132.808,72.949,
8000000,75.129,186.928,162.944,75.281,
8200000,76.072,197.901,189.356,77.412,
8400000,79.037,202.995,151.250,78.569,
8600000,80.002,207.397,169.566,80.514,
8800000,83.256,212.054,150.398,82.774,
9000000,81.794,3.909,116.623,83.702,
9200000,84.356,221.851,159.811,88.917,
9400000,89.436,226.022,193.705,88.827,
9600000,89.337,230.993,161.114,95.176,
9800000,92.400,236.705,182.202,93.824,
10000000,94.215,241.754,178.953,92.374,
2,0.000,0.018,0.001,0.000,
200000,1.729,4.923,4.583,1.786,
400000,3.479,9.106,4.714,3.800,
600000,5.520,12.391,7.140,5.764,
800000,7.253,16.213,8.756,7.988,
1000000,8.976,2.028,12.854,9.241,
1200000,10.830,27.087,18.249,12.997,
1400000,14.078,31.343,18.835,13.070,
1600000,14.448,35.385,21.759,14.811,
1800000,16.242,38.942,30.523,16.706,
2000000,17.877,43.286,31.850,18.791,
2200000,19.962,54.403,38.546,21.261,
2400000,22.405,58.439,40.419,22.764,
2600000,23.828,64.236,44.252,24.091,
2800000,25.485,68.442,52.324,26.748,
3000000,27.700,73.072,54.690,28.026,
3200000,30.906,78.673,54.097,29.921,
3400000,31.823,82.253,61.269,31.855,
3600000,32.832,87.706,69.354,34.179,
3800000,34.954,92.826,80.966,35.589,
4000000,37.553,96.953,80.380,38.141,
4200000,38.864,102.604,68.728,40.204,
4400000,41.186,106.134,72.089,41.442,
4600000,42.528,111.397,78.311,43.393,
4800000,44.141,116.529,77.574,46.195,
5000000,45.331,121.850,78.746,47.034,
5200000,48.223,125.504,93.726,47.807,
5400000,49.002,132.520,102.440,53.851,
5600000,53.416,140.080,96.407,52.458,
5800000,53.365,140.185,113.726,53.367,
6000000,54.828,144.956,98.059,56.669,
6200000,59.045,151.554,117.533,57.331,
6400000,63.381,154.843,116.162,65.458,
6600000,60.885,159.925,113.748,61.127,
6800000,61.734,165.856,133.581,64.105,
7000000,67.084,169.338,112.001,64.138,
7200000,66.452,174.191,123.141,69.450,
7400000,71.628,180.185,157.461,68.200,
7600000,71.217,182.895,140.639,69.794,
7800000,70.629,189.128,132.949,74.553,
8000000,75.162,185.948,171.133,79.040,
8200000,83.676,199.450,204.524,78.598,
8400000,77.912,202.898,152.624,77.771,
8600000,84.244,207.178,167.845,79.159,
8800000,82.088,212.522,144.907,83.020,
9000000,83.794,3.948,108.568,85.194,
9200000,85.821,223.173,184.933,91.236,
9400000,99.417,231.081,188.120,87.873,
9600000,93.423,231.818,149.649,90.206,
9800000,92.978,237.671,182.368,94.091,
10000000,93.127,242.906,168.839,94.553,
2,0.001,0.018,0.001,0.000,
200000,1.749,4.950,4.400,1.754,
400000,3.511,9.052,4.497,3.841,
600000,5.418,12.476,7.265,5.667,
800000,7.434,16.240,9.376,7.753,
1000000,8.961,2.037,15.365,9.375,
1200000,10.905,27.169,16.652,11.019,
1400000,12.629,31.265,22.164,13.310,
1600000,14.529,35.425,23.304,14.938,
1800000,16.180,39.138,28.722,16.787,
2000000,18.458,43.389,35.945,18.774,
2200000,19.802,54.175,33.036,20.311,
2400000,22.046,58.665,39.341,22.873,
2600000,24.244,63.974,45.094,24.488,
2800000,26.631,69.022,52.318,26.244,
3000000,27.704,73.164,50.128,28.092,
3200000,29.303,78.452,54.005,29.540,
3400000,30.399,83.034,65.706,33.045,
3600000,33.609,87.441,73.835,34.298,
3800000,34.815,92.411,79.912,35.048,
4000000,36.539,97.636,76.734,37.426,
4200000,38.566,102.001,68.746,39.246,
4400000,40.945,106.637,65.498,41.077,
4600000,41.767,111.985,81.222,43.197,
4800000,44.743,116.405,72.379,45.700,
5000000,46.356,121.201,74.061,48.307,
5200000,47.747,125.885,93.314,51.368,
5400000,50.087,131.034,91.737,49.612,
5600000,50.391,134.796,97.202,52.069,
5800000,53.436,140.815,104.777,54.075,
6000000,56.153,147.980,104.769,56.553,
6200000,57.329,150.403,118.278,60.662,
6400000,59.572,155.861,116.937,61.722,
6600000,61.285,160.130,112.784,61.002,
6800000,61.604,165.119,127.584,63.008,
7000000,64.925,172.223,118.517,63.891,
7200000,65.132,174.539,128.329,68.344,
7400000,70.134,179.554,162.865,69.816,
7600000,75.457,183.866,139.383,73.338,
7800000,72.163,191.639,143.393,78.222,
8000000,80.178,193.579,177.536,84.915,
8200000,86.075,209.584,202.785,87.295,
8400000,91.416,207.889,143.298,82.113,
8600000,85.162,215.156,170.150,82.395,
8800000,83.396,212.973,151.871,86.570,
9000000,84.124,4.281,119.971,85.805,
9200000,88.749,222.116,167.317,85.832,
9400000,91.365,227.880,193.114,87.912,
9600000,89.624,232.904,167.238,90.608,
9800000,90.408,236.189,169.880,94.034,
10000000,94.188,240.965,168.456,94.279,
2,0.000,0.018,0.001,0.000,
200000,1.754,4.876,4.390,1.763,
400000,3.618,8.930,4.622,3.903,
600000,6.125,12.665,6.982,5.660,
800000,7.166,16.101,10.136,7.726,
1000000,8.930,2.038,14.624,9.328,
1200000,10.885,27.174,17.473,11.385,
1400000,12.728,32.185,24.879,14.313,
1600000,14.813,35.626,24.874,16.383,
1800000,17.122,39.534,27.644,17.144,
2000000,18.872,44.391,33.467,19.695,
2200000,20.423,54.364,38.807,20.978,
2400000,21.954,58.939,37.728,22.553,
2600000,23.656,79.167,43.157,24.486,
2800000,26.353,69.096,53.072,26.513,
3000000,27.565,76.888,51.254,28.350,
3200000,29.289,78.207,57.459,29.586,
3400000,30.826,82.778,65.057,32.494,
3600000,32.988,88.112,67.299,33.274,
3800000,34.408,92.987,76.954,38.364,
4000000,37.066,98.339,79.543,39.728,
4200000,40.393,106.395,71.817,40.195,
4400000,41.716,110.223,73.352,42.773,
4600000,42.292,112.263,90.350,43.053,
4800000,44.112,116.890,78.922,48.701,
5000000,48.966,124.564,89.309,49.858,
5200000,52.382,126.963,100.107,49.969,
5400000,52.245,131.834,99.583,52.225,
5600000,55.582,135.810,101.979,55.761,
5800000,55.159,141.166,118.866,59.454,
6000000,61.796,150.055,107.874,56.380,
6200000,57.832,150.704,120.286,57.655,
6400000,58.738,157.551,121.585,68.146,
6600000,69.242,166.269,113.040,63.669,
6800000,64.322,167.199,128.783,63.428,
7000000,64.774,171.869,116.624,67.795,
7200000,65.957,173.176,129.925,70.696,
7400000,68.684,185.754,179.464,72.992,
7600000,74.293,185.694,152.643,76.116,
7800000,75.887,194.552,144.532,74.955,
8000000,76.173,187.459,171.993,73.394,
8200000,74.995,197.138,196.751,81.163,
8400000,79.887,212.070,150.949,77.950,
8600000,81.184,213.944,190.487,76.725,
8800000,79.369,217.667,161.603,81.982,
9000000,82.170,4.371,128.026,80.509,
9200000,82.615,223.474,178.022,84.598,
9400000,89.424,224.699,198.459,90.472,
9600000,92.136,238.072,175.976,87.391,
9800000,87.820,236.988,176.467,87.308,
10000000,87.680,239.358,168.812,89.818,
2,0.000,0.017,0.001,0.000,
200000,1.820,5.031,4.410,1.983,
400000,3.708,9.320,4.785,3.921,
600000,5.590,12.422,7.819,5.520,
800000,6.856,16.144,10.481,7.372,
