device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,1,1,1,352,390.743,298.602,0.007,318.658,192.83,8.813
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,2,1,1,352,389.525,296.294,0.007,269.98,195.014,7.346
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,4,1,1,352,390.175,293.573,0.007,264.954,193.068,7.2
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,8,1,1,352,390.638,292.666,0.009,257.46,192.801,7.081
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,16,1,1,352,390.705,292.753,0.011,242.835,193.89,7.135
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,32,1,1,352,390.554,294.716,0.009,239.429,191.193,7.001
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,64,1,1,352,390.624,292.861,0.01,246.431,191.866,7.035
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,128,1,1,352,391.418,292.998,0.009,246.81,192.001,6.695
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,256,1,1,352,390.923,292.811,0.011,242.66,194.984,7.206
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,512,1,1,352,390.925,292.958,0.009,245.787,193.556,7.417
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,1024,1,1,352,390.544,293.482,0.012,245.602,193.654,7.206
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,2048,1,1,352,390.622,292.85,0.011,248.293,191.913,7.327
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,4096,1,1,352,390.672,293.508,0.007,257.388,191.384,7.153
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,8192,1,1,352,390.578,293.298,0.007,266.661,191.775,7.348
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,1,1,1,352,390.05,296.383,0.011,294.064,225.551,8.551
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,2,1,1,352,460.163,293.937,0.01,267.333,195.84,7.339
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,4,1,1,352,402.39,298.342,0.008,259.056,191.144,7.308
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,8,1,1,352,390.431,293.116,0.008,255.758,192.906,7.513
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,16,1,1,352,402.936,293.089,0.013,246.668,193.821,7.292
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,32,1,1,352,402.723,297.805,0.01,244.122,193.706,7.608
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,64,1,1,352,399.019,292.815,0.008,240.797,192.681,7.244
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,128,1,1,352,390.351,292.997,0.007,245.659,192.756,7.115
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,256,1,1,352,390.516,292.681,0.007,249.409,191.027,7.481
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,512,1,1,352,390.845,293.221,0.008,248.046,195.656,7.341
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,1024,1,1,352,390.574,292.984,0.01,245.803,194.349,7.36
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,2048,1,1,352,391.048,293.533,0.011,249.363,191.75,7.107
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,4096,1,1,352,390.746,293.018,0.012,252.694,190.558,7.381
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,8192,1,1,352,397.459,298.647,0.01,252.635,195.794,7.699
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,1,1,1,352,393.259,292.324,0.007,286.224,194.979,7.376
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,2,1,1,352,394.52,292.704,0.008,271.942,193.713,7.118
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,4,1,1,352,402.501,297.797,0.008,267.913,198.221,7.373
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,8,1,1,352,415.521,301.83,0.01,256.075,191.64,7.006
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,16,1,1,352,402.326,298.262,0.008,244.521,193.165,7.287
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,32,1,1,352,402.418,293.209,0.007,245.016,192.126,7.108
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,64,1,1,352,402.564,294.782,0.009,242.1,191.539,7.199
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,128,1,1,352,395.065,292.896,0.007,241.636,191.58,7.025
Intel Xeon Phi coprocessor x100 family,Oxxxxx,ONE_D,1.15343e+07,256,1,1,352,401.767,299.524,0.008,242.47,147.823,8.662
