device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1760.46,263.331,0.006,171.064,6.862,4.292
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,2,1,1,327,1830.09,222.165,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,4,1,1,327,1759.53,231.992,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,8,1,1,327,1761.05,222.009,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,16,1,1,327,1758.63,232.005,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,32,1,1,327,1759.61,221.954,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,64,1,1,327,1756.95,232.021,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,128,1,1,327,1757.49,222.363,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,256,1,1,327,1765.57,231.621,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,512,1,1,327,1756.66,221.549,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,1024,1,1,327,1756.79,231.89,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,2048,1,1,327,1756.37,218.477,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,4096,1,1,327,1759.83,224.075,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,8192,1,1,327,1756.02,221.293,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1767.66,223.819,0.006,152.277,18.048,3.976
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,2,1,1,327,1842,222.109,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,4,1,1,327,1755.65,218.522,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,8,1,1,327,1757.33,218.647,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,16,1,1,327,1755.17,219.473,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,32,1,1,327,1756.32,218.673,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,64,1,1,327,1756.82,218.869,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,128,1,1,327,1754.77,218.633,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,256,1,1,327,1755.47,218.793,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.29916e+06,512,1,1,327,1757.27,218.511,0.013,-1,-1,-1
