device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6505.43,656.273,0.012,7.009,0.026,5.467
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6502.12,656.945,0.012,5.666,0.026,5.234
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6502.1,655.9,0.011,4.201,0.055,5.326
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6510.48,655.443,0.011,4.103,0.026,5.223
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6507.84,655.788,0.011,4.138,0.026,5.178
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6506.56,660.396,0.008,4.14,0.011,3.265
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6517.23,655.698,0.007,3.418,0.011,3.122
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6505.95,656.092,0.011,3.497,0.026,5.257
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2048,1,1,967,6503.69,656.676,0.012,2.765,0.026,5.797
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4096,1,1,967,6503.76,655.437,0.013,2.714,0.025,5.974
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8192,1,1,967,6506.4,656.062,0.011,2.531,0.028,5.551
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6496.26,647.81,0.012,26.95,0.027,5.171
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6498.14,651.056,0.012,15.281,0.027,5.002
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6513.68,650.878,0.013,10.171,0.027,5.176
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6499.8,650.705,0.013,6.973,0.026,5.152
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6498.61,650.737,0.012,5.45,0.026,5.091
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6499.09,651.444,0.011,4.523,0.027,5.336
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6498.64,650.892,0.011,4.47,0.026,5.213
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6499.88,650.554,0.012,4.002,0.027,5.154
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6498.88,650.651,0.013,3.74,0.027,5.203
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6520.38,650.425,0.011,3.546,0.027,5.085
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6499.66,651.703,0.011,3.51,0.026,5.378
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2048,1,1,967,6499.66,651.96,0.013,3.749,0.026,5.31
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4096,1,1,967,6500.32,651.063,0.012,2.787,0.026,5.536
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8192,1,1,967,6504.73,650.661,0.008,2.753,0.013,3.719
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6502.67,641.155,0.009,26.449,0.012,5.158
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6497.48,643.925,0.014,16.101,0.026,5.047
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6500.7,643.775,0.015,9.436,0.027,5.264
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6499.5,644.179,0.014,7.244,0.027,5.29
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6490.87,645.107,0.014,5.129,0.027,5.12
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6490.92,644.039,0.01,4.502,0.012,3.134
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6496.06,644.748,0.014,4.012,0.012,3.169
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6494.42,643.983,0.014,4.066,0.027,5.347
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6495.08,651.298,0.01,3.514,0.013,3.084
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6494.15,644.109,0.013,3.354,0.061,5.351
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6498.06,643.918,0.013,3.377,0.027,5.387
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2048,1,1,967,6492.78,645.051,0.014,3.187,0.027,5.255
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4096,1,1,967,6494.34,643.873,0.009,3.047,0.012,3.208
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8192,1,1,967,6490.36,644.252,0.009,2.997,0.013,3.256
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6503.46,642.404,0.013,26.053,0.027,5.031
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6519.37,646.836,0.013,16.031,0.027,5.229
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6506.16,647.912,0.012,9.795,0.056,5.18
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6506.41,647.349,0.012,7.169,0.027,5.691
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6503.32,646.938,0.013,5.229,0.027,5.29
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6508.53,646.189,0.012,4.334,0.026,5.436
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6507.84,645.998,0.013,4.279,0.027,5.233
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6504.58,651.726,0.013,4.382,0.027,5.075
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6514.47,650.679,0.013,4.123,0.027,5.755
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6498.74,651.406,0.013,3.837,0.024,5.271
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6499.23,650.924,0.013,3.27,0.025,5.306
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2048,1,1,967,6661.97,650.448,0.012,3.325,0.025,5.324
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4096,1,1,967,6499.02,651.292,0.012,3.219,0.026,5.32
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8192,1,1,967,6500.03,651.183,0.013,2.475,0.027,5.739
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6620.77,642.561,0.016,26.489,0.025,5.168
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6500.5,642.577,0.016,15.841,0.025,5.307
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6499.54,642.228,0.015,9.671,0.026,5.167
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6494.04,642.152,0.015,7.16,0.025,5.092
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6492.03,641.938,0.011,5.224,0.01,3.076
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6495.69,644.115,0.016,4.181,0.026,5.219
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6499.91,641.292,0.016,3.822,0.025,5.326
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6492.55,641.273,0.016,3.762,0.025,5.064
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6495.9,641.651,0.015,3.769,0.026,5.362
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6491.62,642.052,0.011,3.537,0.011,3.712
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6494.94,642.397,0.015,2.921,0.025,5.266
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2048,1,1,967,6492.45,642.509,0.015,3.235,0.025,5.192
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4096,1,1,967,6490.46,642.582,0.01,3.105,0.01,3.022
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8192,1,1,967,6501.86,641.256,0.016,2.402,0.026,5.217
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6517.24,654.529,0.013,25.913,0.026,5.053
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6500.18,658.829,0.014,15.674,0.025,5.392
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6500.47,659.473,0.014,9.951,0.026,5.248
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6497.1,657.497,0.014,6.893,0.026,5.189
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6500.72,658.206,0.014,5.618,0.026,5.662
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6500.13,657.928,0.014,4.432,0.027,5.394
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6501.78,656.845,0.013,3.848,0.026,5.686
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6516.55,657.953,0.013,3.715,0.026,5.143
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6498.56,658.376,0.014,3.779,0.026,5.579
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6501.65,658.546,0.014,3.614,0.026,5.33
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6502.58,657.455,0.02,3.343,0.026,5.38
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,2048,1,1,967,6503.29,657.961,0.014,3.404,0.026,5.567
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,4096,1,1,967,6503.35,657.956,0.013,2.745,0.025,6.146
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.26878e+07,8192,1,1,967,6502.91,657.966,0.015,3.153,0.027,5.804
